,Velocity (m/s),J (Adv Ratio),Pe,Ct,Cp,PWR (W),Torque (N/m),Thrust (N),Frequency (Hz),Model
453,4.380992,0.12,0.1659,0.2768,0.2063,117.122,0.053328841333333175,4.430429112000001,350.0,4x4E-3
454,5.856224,0.16,0.2167,0.2761,0.2101,119.36,0.054345704833333175,4.4170844460000005,350.0,4x4E-3
455,7.331455999999999,0.21,0.2652,0.2751,0.2138,121.598,0.05524958349999984,4.399291558000001,350.0,4x4E-3
456,8.806688,0.25,0.3115,0.2737,0.2173,123.83600000000001,0.05626644699999984,4.377050448,350.0,4x4E-3
457,10.28192,0.29,0.3557,0.2718,0.2204,125.328,0.05705734083333317,4.3459128940000005,350.0,4x4E-3
458,11.712448,0.33,0.3978,0.2688,0.2228,126.82000000000001,0.05762226499999983,4.301430674000001,350.0,4x4E-3
459,13.18768,0.37,0.438,0.2642,0.2238,127.56600000000002,0.0578482346666665,4.2258109,350.0,4x4E-3
460,14.662911999999999,0.41,0.4769,0.2561,0.2213,126.07400000000001,0.05728331049999984,4.096812462000001,350.0,4x4E-3
461,16.138144,0.45,0.5141,0.2455,0.2165,123.09,0.05604047733333317,3.927780026,350.0,4x4E-3
462,17.568672,0.49,0.5486,0.2347,0.2116,120.10600000000001,0.05468465933333318,3.7542993680000003,350.0,4x4E-3
463,19.043904,0.54,0.5809,0.2236,0.2063,117.122,0.053328841333333175,3.5763704880000007,350.0,4x4E-3
464,20.519136,0.58,0.6109,0.2122,0.2004,114.13799999999999,0.05186003849999985,3.3939933860000004,350.0,4x4E-3
465,21.994368,0.62,0.6385,0.2004,0.1941,110.408,0.050165265999999854,3.207168062,350.0,4x4E-3
466,23.4696,0.66,0.6635,0.1883,0.1872,106.678,0.04847049349999986,3.0114462940000006,350.0,4x4E-3
467,24.900128000000002,0.7,0.6859,0.1759,0.1797,102.20200000000001,0.046436766499999865,2.8157245260000003,350.0,4x4E-3
468,26.37536,0.74,0.7056,0.1631,0.1715,97.726,0.04440303949999987,2.611106314,350.0,4x4E-3
469,27.850592,0.78,0.7222,0.1499,0.1626,92.504,0.04203035799999988,2.3975916580000005,350.0,4x4E-3
470,29.325823999999997,0.82,0.7351,0.1364,0.153,87.28200000000001,0.03954469166666655,2.1796287800000003,350.0,4x4E-3
471,30.801056000000003,0.87,0.7439,0.1224,0.1425,81.314,0.03683305566666656,1.95721768,350.0,4x4E-3
472,32.231584,0.91,0.7473,0.1081,0.1311,74.60000000000001,0.0338954499999999,1.7303583580000002,350.0,4x4E-3
473,33.706816,0.95,0.7429,0.0933,0.1191,67.886,0.030844859499999912,1.4946025920000001,350.0,4x4E-3
474,35.182048,0.99,0.7276,0.0782,0.1063,60.426,0.02745531449999992,1.2499503820000002,350.0,4x4E-3
475,36.65728,1.03,0.6962,0.0628,0.093,52.965999999999994,0.02406576949999993,1.005298172,350.0,4x4E-3
476,38.087808,1.07,0.6385,0.0472,0.0793,44.76,0.020563239666666608,0.7561977400000001,350.0,4x4E-3
477,39.56304,1.11,0.5362,0.0316,0.0655,37.300000000000004,0.01694772499999995,0.5070973080000001,350.0,4x4E-3
478,41.038272,1.15,0.3522,0.0158,0.0519,29.84,0.013445195166666627,0.25354865400000004,350.0,4x4E-3
479,42.513504,1.2,0.0005,0.0,0.0387,22.38,0.010055650166666636,0.0,350.0,4x4E-3
480,0.0,0.0,0.0,0.2781,0.194,126.82000000000001,0.05513659866666651,4.884147756000001,366.6666666666667,4x4E-3
481,1.519936,0.04,0.0579,0.2778,0.1978,129.058,0.0561534621666665,4.8752513120000005,366.6666666666667,4x4E-3
482,3.084576,0.08,0.1135,0.2774,0.2016,132.042,0.05728331049999984,4.87080309,366.6666666666667,4x4E-3
483,4.604512000000001,0.12,0.1667,0.2768,0.2054,134.28,0.05830017399999983,4.857458424000001,366.6666666666667,4x4E-3
484,6.124447999999999,0.16,0.2176,0.276,0.2093,137.264,0.059430022333333166,4.844113758000001,366.6666666666667,4x4E-3
485,7.689088,0.21,0.2662,0.2751,0.2131,139.502,0.060559870666666495,4.830769092000001,366.6666666666667,4x4E-3
486,9.209024000000001,0.25,0.3125,0.2738,0.2168,141.74,0.061576734166666494,4.808527982,366.6666666666667,4x4E-3
487,10.773664,0.29,0.3567,0.2719,0.2201,143.978,0.06248061283333316,4.772942206,366.6666666666667,4x4E-3
488,12.2936,0.33,0.3987,0.269,0.2226,145.47,0.06315852183333316,4.724011764000001,366.6666666666667,4x4E-3
489,13.813536,0.37,0.4388,0.2645,0.2237,146.216,0.06349747633333315,4.643943768000001,366.6666666666667,4x4E-3
490,15.378176,0.41,0.4776,0.2565,0.2215,144.72400000000002,0.06293255216666649,4.501600664000001,366.6666666666667,4x4E-3
491,16.898111999999998,0.45,0.5149,0.2458,0.2166,141.74,0.06146374933333316,4.314775340000001,366.6666666666667,4x4E-3
492,18.418048000000002,0.49,0.5495,0.235,0.2117,138.756,0.06010793133333316,4.127950016000001,366.6666666666667,4x4E-3
493,19.982688,0.54,0.5818,0.2239,0.2063,135.02599999999998,0.0585261436666665,3.9322282480000004,366.6666666666667,4x4E-3
494,21.502624,0.58,0.6119,0.2124,0.2004,131.296,0.056944355999999835,3.727610036,366.6666666666667,4x4E-3
495,23.067264,0.62,0.6397,0.2006,0.194,126.82000000000001,0.05502361383333317,3.5229918240000004,366.6666666666667,4x4E-3
496,24.5872,0.66,0.665,0.1885,0.1871,122.34400000000001,0.05310287166666651,3.3094771680000004,366.6666666666667,4x4E-3
497,26.107136,0.7,0.6877,0.176,0.1795,117.122,0.05095615983333319,3.09151429,366.6666666666667,4x4E-3
498,27.671775999999998,0.74,0.7077,0.1631,0.1712,111.89999999999999,0.048583478333333194,2.8646549680000004,366.6666666666667,4x4E-3
499,29.191712,0.78,0.7245,0.1499,0.1622,105.93199999999999,0.04609781199999986,2.633347424,366.6666666666667,4x4E-3
500,30.711648,0.82,0.7376,0.1363,0.1525,99.96400000000001,0.043273191166666544,2.3931434360000003,366.6666666666667,4x4E-3
501,32.276288,0.87,0.7466,0.1223,0.1419,92.504,0.04033558549999988,2.148491226,366.6666666666667,4x4E-3
502,33.796223999999995,0.91,0.7503,0.1079,0.1306,85.79,0.037059025333333225,1.8949425720000002,366.6666666666667,4x4E-3
503,35.360864,0.95,0.7463,0.0932,0.1185,77.584,0.03366948033333324,1.6369456960000002,366.6666666666667,4x4E-3
504,36.8808,0.99,0.7311,0.0782,0.1059,69.378,0.03005396566666658,1.374500598,366.6666666666667,4x4E-3
505,38.400736,1.03,0.6998,0.0628,0.0926,60.426,0.026325466166666592,1.103159056,366.6666666666667,4x4E-3
506,39.965376,1.07,0.6426,0.0473,0.0789,51.474000000000004,0.022370996999999938,0.831817514,366.6666666666667,4x4E-3
507,41.485312,1.11,0.5407,0.0317,0.0653,42.522,0.018529512666666612,0.55602775,366.6666666666667,4x4E-3
508,43.005248,1.15,0.3558,0.0159,0.0517,33.57,0.014688028333333292,0.28023798600000005,366.6666666666667,4x4E-3
509,44.569888,1.2,0.0,0.0,0.0384,25.364,0.010846543999999968,0.0,366.6666666666667,4x4E-3
510,0.0,0.0,0.0,0.278,0.1929,143.978,0.0598819616666665,5.3334181780000005,383.3333333333333,4x4E-3
511,1.609344,0.04,0.0583,0.2777,0.1967,146.96200000000002,0.061011809999999826,5.328969956,383.3333333333333,4x4E-3
512,3.218688,0.08,0.1141,0.2773,0.2007,149.946,0.06225464316666649,5.3200735120000004,383.3333333333333,4x4E-3
513,4.828032,0.12,0.1675,0.2768,0.2046,152.92999999999998,0.06349747633333315,5.311177068,383.3333333333333,4x4E-3
514,6.437376,0.17,0.2185,0.2761,0.2086,155.914,0.0647403094999998,5.297832402000001,383.3333333333333,4x4E-3
515,8.04672,0.21,0.2671,0.2752,0.2126,158.898,0.06598314266666647,5.280039514,383.3333333333333,4x4E-3
516,9.656064,0.25,0.3135,0.2739,0.2164,161.882,0.0671129909999998,5.257798404,383.3333333333333,4x4E-3
517,11.265407999999999,0.29,0.3575,0.272,0.2198,164.12,0.06824283933333314,5.222212628,383.3333333333333,4x4E-3
518,12.874752,0.33,0.3995,0.2692,0.2225,166.358,0.06903373316666647,5.164385742,383.3333333333333,4x4E-3
519,14.484096,0.37,0.4396,0.2648,0.2238,167.104,0.0694856724999998,5.079869524,383.3333333333333,4x4E-3
520,16.09344,0.41,0.4783,0.2569,0.2217,165.612,0.0688077634999998,4.928629976000001,383.3333333333333,4x4E-3
521,17.702784,0.45,0.5156,0.2463,0.2169,161.882,0.06733896066666648,4.724011764000001,383.3333333333333,4x4E-3
522,19.312128,0.5,0.5502,0.2354,0.2119,158.152,0.06575717299999981,4.51494533,383.3333333333333,4x4E-3
523,20.921471999999998,0.54,0.5825,0.2242,0.2065,154.422,0.06406240049999981,4.301430674000001,383.3333333333333,4x4E-3
524,22.486112,0.58,0.6128,0.2127,0.2005,149.946,0.06225464316666649,4.079019574,383.3333333333333,4x4E-3
525,24.095456,0.62,0.6409,0.2008,0.194,144.72400000000002,0.0602209161666665,3.8521602520000005,383.3333333333333,4x4E-3
526,25.7048,0.66,0.6663,0.1886,0.187,139.502,0.057961219499999835,3.620852708,383.3333333333333,4x4E-3
527,27.314144,0.7,0.6893,0.1761,0.1793,134.28,0.05558853799999984,3.3806487200000004,383.3333333333333,4x4E-3
528,28.923488000000003,0.74,0.7096,0.1632,0.1709,127.56600000000002,0.05298988683333318,3.131548288,383.3333333333333,4x4E-3
529,30.532832,0.78,0.7267,0.15,0.1619,120.852,0.05027825083333319,2.8779996340000005,383.3333333333333,4x4E-3
530,32.142176,0.83,0.7402,0.1363,0.1521,113.392,0.04722766033333319,2.615554536,383.3333333333333,4x4E-3
531,33.75152,0.87,0.7495,0.1223,0.1414,105.93199999999999,0.043838115333333205,2.3486612160000004,383.3333333333333,4x4E-3
532,35.360864,0.91,0.7535,0.1079,0.13,96.98,0.04033558549999988,2.06842323,383.3333333333333,4x4E-3
533,36.970208,0.95,0.7496,0.0932,0.118,88.02799999999999,0.03660708599999989,1.7881852440000003,383.3333333333333,4x4E-3
534,38.579552,0.99,0.7347,0.0781,0.1054,79.076,0.03265261683333324,1.4990508140000003,383.3333333333333,4x4E-3
535,40.188896,1.03,0.7038,0.0629,0.0922,68.632,0.02858516283333325,1.205468162,383.3333333333333,4x4E-3
536,41.79824,1.07,0.6467,0.0474,0.0786,58.934,0.02440472399999993,0.907437288,383.3333333333333,4x4E-3
537,43.407584,1.11,0.5448,0.0317,0.0649,48.49,0.020111300333333273,0.6094064140000001,383.3333333333333,4x4E-3
538,45.016928,1.16,0.3588,0.0159,0.0514,38.046,0.015930861499999952,0.30692731800000006,383.3333333333333,4x4E-3
539,46.626272,1.2,0.0028,0.0001,0.0382,28.348,0.011863407499999964,0.0,383.3333333333333,4x4E-3
540,0.0,0.0,0.0,0.2779,0.1917,162.628,0.0647403094999998,5.804929710000001,400.0,4x4E-3
541,1.6987519999999998,0.04,0.0586,0.2776,0.1956,166.358,0.06609612749999981,5.800481488000001,400.0,4x4E-3
542,3.3528,0.08,0.1147,0.2772,0.1997,169.342,0.0674519454999998,5.7915850440000005,400.0,4x4E-3
543,5.051552,0.12,0.1683,0.2767,0.2038,173.072,0.0688077634999998,5.782688600000001,400.0,4x4E-3
544,6.7056,0.17,0.2195,0.2761,0.2079,176.802,0.07027656633333312,5.769343934,400.0,4x4E-3
545,8.404352,0.21,0.2682,0.2752,0.212,179.786,0.07163238433333313,5.751551046,400.0,4x4E-3
546,10.0584,0.25,0.3145,0.274,0.216,183.516,0.07298820233333313,5.724861714,400.0,4x4E-3
547,11.757152,0.29,0.3585,0.2722,0.2196,186.5,0.07423103549999979,5.684827716000001,400.0,4x4E-3
548,13.455904,0.33,0.4004,0.2694,0.2224,188.738,0.07513491416666646,5.62700083,400.0,4x4E-3
549,15.109951999999998,0.37,0.4404,0.2651,0.2239,190.23,0.07558685349999979,5.538036390000001,400.0,4x4E-3
550,16.808704,0.41,0.4791,0.2573,0.2219,188.738,0.07502192933333313,5.373452176000001,400.0,4x4E-3
551,18.462752,0.45,0.5164,0.2466,0.2171,184.262,0.07332715683333313,5.151041076,400.0,4x4E-3
552,20.161504,0.5,0.551,0.2357,0.2121,180.53199999999998,0.07163238433333313,4.924181754,400.0,4x4E-3
553,21.815551999999997,0.54,0.5834,0.2245,0.2067,175.31,0.06982462699999979,4.6884259880000005,400.0,4x4E-3
554,23.514304,0.58,0.6139,0.2129,0.2006,170.088,0.0677908999999998,4.448222,400.0,4x4E-3
555,25.213055999999998,0.62,0.6421,0.201,0.194,164.866,0.06553120333333314,4.199121568,400.0,4x4E-3
556,26.867104,0.66,0.6678,0.1887,0.1869,158.898,0.06315852183333316,3.9455729140000004,400.0,4x4E-3
557,28.565856,0.7,0.6911,0.1761,0.1791,152.184,0.060559870666666495,3.678679594,400.0,4x4E-3
558,30.219903999999996,0.74,0.7116,0.1632,0.1706,144.72400000000002,0.05762226499999983,3.4117862740000002,400.0,4x4E-3
559,31.918656000000002,0.79,0.7291,0.1499,0.1615,137.264,0.05457167449999984,3.131548288,400.0,4x4E-3
560,33.572703999999995,0.83,0.7428,0.1362,0.1516,129.058,0.051182129499999854,2.84686208,400.0,4x4E-3
561,35.271456,0.87,0.7524,0.1221,0.1409,119.36,0.047566614833333194,2.553279428,400.0,4x4E-3
562,36.970208,0.91,0.7566,0.1077,0.1295,109.66199999999999,0.043725130499999876,2.2508003320000003,400.0,4x4E-3
563,38.624256,0.95,0.753,0.093,0.1174,99.96400000000001,0.039657676499999885,1.9438730140000002,400.0,4x4E-3
564,40.323008,0.99,0.7383,0.078,0.1048,88.774,0.035364252833333235,1.632497474,400.0,4x4E-3
565,41.977056000000005,1.03,0.7073,0.0628,0.0917,77.584,0.030957844333333245,1.31222549,400.0,4x4E-3
566,43.675808,1.07,0.6495,0.0472,0.0781,66.39399999999999,0.026438450999999925,0.987505284,400.0,4x4E-3
567,45.329856,1.12,0.5468,0.0316,0.0646,55.204,0.02180607283333327,0.662785078,400.0,4x4E-3
568,47.028608,1.16,0.3594,0.0158,0.051,43.268,0.017173694666666618,0.329168428,400.0,4x4E-3
569,48.72736,1.2,0.0003,0.0,0.0378,32.077999999999996,0.01276728616666663,0.0,400.0,4x4E-3
570,0.0,0.0,0.0,0.2778,0.1906,182.77,0.06982462699999979,6.298682352,416.6666666666667,4x4E-3
571,1.743456,0.04,0.0589,0.2776,0.1947,187.246,0.07140641466666646,6.29423413,416.6666666666667,4x4E-3
572,3.486912,0.08,0.1153,0.2772,0.1989,190.976,0.0728752174999998,6.285337686000001,416.6666666666667,4x4E-3
573,5.2303679999999995,0.12,0.169,0.2767,0.2031,194.70600000000002,0.07445700516666645,6.27199302,416.6666666666667,4x4E-3
574,7.018528,0.17,0.2202,0.2761,0.2073,199.18200000000002,0.07603879283333312,6.258648354000001,416.6666666666667,4x4E-3
575,8.761984,0.21,0.2689,0.2753,0.2116,202.912,0.07762058049999979,6.240855466,416.6666666666667,4x4E-3
576,10.50544,0.25,0.3152,0.2741,0.2157,207.388,0.0790893833333331,6.214166134000001,416.6666666666667,4x4E-3
577,12.248895999999998,0.29,0.3592,0.2724,0.2194,210.37199999999999,0.08044520133333309,6.174132136,416.6666666666667,4x4E-3
578,13.992352,0.33,0.401,0.2697,0.2224,213.356,0.08157504966666643,6.116305250000001,416.6666666666667,4x4E-3
579,15.735808,0.37,0.4409,0.2655,0.224,214.84799999999998,0.08213997383333309,6.018444366000001,416.6666666666667,4x4E-3
580,17.479264,0.41,0.4794,0.2578,0.2223,213.356,0.0814620648333331,5.844963708000001,416.6666666666667,4x4E-3
581,19.267424000000002,0.45,0.5167,0.2471,0.2175,208.88000000000002,0.0797672923333331,5.6047597200000006,416.6666666666667,4x4E-3
582,21.01088,0.5,0.5515,0.2362,0.2124,203.65800000000002,0.07784655016666643,5.355659288,416.6666666666667,4x4E-3
583,22.754336,0.54,0.584,0.2249,0.207,198.436,0.07592580799999979,5.097662412,416.6666666666667,4x4E-3
584,24.497791999999997,0.58,0.6145,0.2133,0.2009,193.214,0.07366611133333312,4.835217314,416.6666666666667,4x4E-3
585,26.241248000000002,0.62,0.6429,0.2013,0.1942,186.5,0.0711804449999998,4.563875772,416.6666666666667,4x4E-3
586,27.984704,0.66,0.6689,0.189,0.1869,179.786,0.06858179383333313,4.2880860080000005,416.6666666666667,4x4E-3
587,29.772864,0.7,0.6924,0.1764,0.1791,171.58,0.06564418816666648,3.9989515780000002,416.6666666666667,4x4E-3
588,31.51632,0.74,0.7133,0.1634,0.1705,163.374,0.06248061283333316,3.7053689260000002,416.6666666666667,4x4E-3
589,33.259776,0.79,0.7311,0.1501,0.1613,155.168,0.059091067833333163,3.4028898300000003,416.6666666666667,4x4E-3
590,35.003232,0.83,0.7451,0.1364,0.1514,145.47,0.055475553166666504,3.09151429,416.6666666666667,4x4E-3
591,36.746688,0.87,0.7552,0.1224,0.1407,135.02599999999998,0.051521083999999856,2.775690528,416.6666666666667,4x4E-3
592,38.490143999999994,0.91,0.7598,0.1079,0.1292,123.83600000000001,0.04734064516666653,2.4465221000000006,416.6666666666667,4x4E-3
593,40.2336,0.95,0.7565,0.0932,0.1172,112.646,0.04293423666666654,2.11290545,416.6666666666667,4x4E-3
594,42.02176,0.99,0.7419,0.0782,0.1046,100.71000000000001,0.03830185849999989,1.7748405780000003,416.6666666666667,4x4E-3
595,43.765216,1.03,0.7123,0.063,0.0914,88.02799999999999,0.0335564954999999,1.427879262,416.6666666666667,4x4E-3
596,45.508672,1.07,0.6568,0.0477,0.078,74.60000000000001,0.02858516283333325,1.080917946,416.6666666666667,4x4E-3
597,47.252128,1.12,0.5537,0.032,0.0644,61.918000000000006,0.023613830166666596,0.7250601860000001,416.6666666666667,4x4E-3
598,48.995583999999994,1.16,0.3643,0.016,0.0509,49.236000000000004,0.01864249749999995,0.364754204,416.6666666666667,4x4E-3
599,50.739039999999996,1.2,-0.0008,0.0,0.0378,36.554,0.01389713449999996,0.0,416.6666666666667,4x4E-3
600,0.0,0.0,0.0,0.2777,0.1895,204.40400000000002,0.07513491416666646,6.810227882,433.3333333333333,4x4E-3
601,1.8328639999999998,0.04,0.0592,0.2775,0.1938,209.62600000000003,0.07682968666666645,6.805779660000001,433.3333333333333,4x4E-3
602,3.621024,0.08,0.1158,0.2772,0.198,214.10199999999998,0.07852445916666644,6.796883216,433.3333333333333,4x4E-3
603,5.453887999999999,0.12,0.1697,0.2767,0.2024,218.57799999999997,0.08021923166666643,6.787986772000001,433.3333333333333,4x4E-3
604,7.286752,0.17,0.221,0.2761,0.2067,223.054,0.08202698899999976,6.770193884,433.3333333333333,4x4E-3
605,9.119615999999999,0.21,0.2697,0.2753,0.2111,228.27599999999998,0.08372176149999976,6.752400996,433.3333333333333,4x4E-3
606,10.907775999999998,0.25,0.316,0.2742,0.2154,232.752,0.08541653399999975,6.725711664,433.3333333333333,4x4E-3
607,12.740639999999999,0.29,0.3599,0.2726,0.2192,236.482,0.08688533683333309,6.685677666,433.3333333333333,4x4E-3
608,14.573504,0.33,0.4016,0.27,0.2224,240.21200000000002,0.08824115483333309,6.618954336000001,433.3333333333333,4x4E-3
609,16.406368,0.37,0.4413,0.2659,0.2242,242.45000000000002,0.08891906383333308,6.521093452000001,433.3333333333333,4x4E-3
610,18.194528000000002,0.41,0.4798,0.2584,0.2227,240.21200000000002,0.08835413966666641,6.33871635,433.3333333333333,4x4E-3
611,20.027392,0.45,0.5171,0.2477,0.2179,234.99,0.08643339749999975,6.07182303,433.3333333333333,4x4E-3
612,21.860256,0.5,0.5519,0.2367,0.2128,229.768,0.08439967049999976,5.804929710000001,433.3333333333333,4x4E-3
613,23.69312,0.54,0.5844,0.2253,0.2073,223.79999999999998,0.08225295866666643,5.524691724,433.3333333333333,4x4E-3
614,25.481279999999998,0.58,0.6151,0.2137,0.2012,217.08599999999998,0.0797672923333331,5.240005516,433.3333333333333,4x4E-3
615,27.314144,0.62,0.6437,0.2017,0.1944,209.62600000000003,0.07705565633333311,4.9464228640000005,433.3333333333333,4x4E-3
616,29.147008,0.66,0.6699,0.1894,0.1871,202.16600000000003,0.07423103549999979,4.643943768000001,433.3333333333333,4x4E-3
617,30.935168,0.7,0.6937,0.1767,0.1791,193.214,0.07106746016666646,4.332568228,433.3333333333333,4x4E-3
618,32.768032,0.74,0.715,0.1637,0.1705,184.262,0.06756493033333313,4.0167444660000005,433.3333333333333,4x4E-3
619,34.600896,0.79,0.7331,0.1504,0.1612,173.818,0.06394941566666648,3.687576038,433.3333333333333,4x4E-3
620,36.43376,0.83,0.7475,0.1366,0.1512,163.374,0.05999494649999983,3.349511166,433.3333333333333,4x4E-3
621,38.22192,0.87,0.7579,0.1225,0.1404,151.43800000000002,0.05570152283333317,3.0025498500000003,433.3333333333333,4x4E-3
622,40.054784,0.91,0.763,0.1081,0.1289,139.502,0.051182129499999854,2.651140312,433.3333333333333,4x4E-3
623,41.887648,0.95,0.7597,0.0934,0.1169,126.07400000000001,0.04632378166666653,2.29083433,433.3333333333333,4x4E-3
624,43.720512,0.99,0.7471,0.0786,0.1044,112.646,0.04135244899999988,1.9260801260000002,433.3333333333333,4x4E-3
625,45.508672,1.03,0.7163,0.0632,0.0913,98.47200000000001,0.03615514666666656,1.552429478,433.3333333333333,4x4E-3
626,47.341536000000005,1.08,0.6585,0.0476,0.0777,84.298,0.030844859499999912,1.165434164,433.3333333333333,4x4E-3
627,49.1744,1.12,0.5543,0.0319,0.0642,69.378,0.025421587499999926,0.782887072,433.3333333333333,4x4E-3
628,50.962559999999996,1.16,0.364,0.0159,0.0507,54.458,0.020111300333333273,0.391443536,433.3333333333333,4x4E-3
629,52.795424,1.2,-0.0031,-0.0001,0.0376,40.284,0.014913997999999958,-0.004448222000000001,433.3333333333333,4x4E-3
630,0.0,0.0,0.0,0.2777,0.1885,228.27599999999998,0.08067117099999976,7.344014522000001,450.0,4x4E-3
631,1.8775680000000001,0.04,0.0595,0.2775,0.1928,233.498,0.08247892833333309,7.3395663,450.0,4x4E-3
632,3.79984,0.08,0.1163,0.2772,0.1972,238.72,0.08439967049999976,7.330669856,450.0,4x4E-3
633,5.677408,0.12,0.1703,0.2767,0.2017,243.942,0.08620742783333309,7.317325190000001,450.0,4x4E-3
634,7.554975999999999,0.17,0.2216,0.2762,0.2061,249.16400000000002,0.08812816999999974,7.303980524,450.0,4x4E-3
635,9.477248,0.21,0.2704,0.2754,0.2106,254.38600000000002,0.09004891216666641,7.2817394140000005,450.0,4x4E-3
636,11.354816,0.25,0.3167,0.2743,0.215,260.354,0.09196965433333307,7.255050082,450.0,4x4E-3
637,13.232384,0.29,0.3605,0.2727,0.2191,264.83,0.09366442683333306,7.210567862,450.0,4x4E-3
638,15.109951999999998,0.33,0.4021,0.2702,0.2224,269.306,0.09513322966666639,7.148292754000001,450.0,4x4E-3
639,17.032224,0.37,0.4417,0.2663,0.2244,271.544,0.09592412349999972,7.041535426,450.0,4x4E-3
640,18.909792,0.41,0.4801,0.259,0.2232,270.05199999999996,0.09547218416666639,6.850261880000001,450.0,4x4E-3
641,20.78736,0.46,0.5174,0.2482,0.2183,264.084,0.09332547233333306,6.5655756720000005,450.0,4x4E-3
642,22.709632,0.5,0.5522,0.2372,0.2132,258.116,0.09117876049999975,6.27199302,450.0,4x4E-3
643,24.5872,0.54,0.5848,0.2259,0.2077,251.40200000000002,0.08880607899999975,5.973962146000001,450.0,4x4E-3
644,26.464768,0.58,0.6155,0.2142,0.2015,243.942,0.08620742783333309,5.662586606,450.0,4x4E-3
645,28.38704,0.62,0.6443,0.2021,0.1947,235.736,0.08326982216666642,5.346762844000001,450.0,4x4E-3
646,30.264608,0.66,0.6707,0.1898,0.1873,226.784,0.0801062468333331,5.017594416,450.0,4x4E-3
647,32.142176,0.7,0.6948,0.1771,0.1793,217.08599999999998,0.07660371699999978,4.683977766,450.0,4x4E-3
648,34.019743999999996,0.74,0.7163,0.1641,0.1705,206.64200000000002,0.0728752174999998,4.33701645,450.0,4x4E-3
649,35.942016,0.79,0.7348,0.1507,0.1612,194.70600000000002,0.06892074833333313,3.985606912,450.0,4x4E-3
650,37.819584,0.83,0.7495,0.1369,0.1511,182.77,0.06462732466666647,3.620852708,450.0,4x4E-3
651,39.697151999999996,0.87,0.7607,0.1229,0.1403,170.088,0.05999494649999983,3.2516502820000004,450.0,4x4E-3
652,41.619423999999995,0.91,0.7663,0.1085,0.1288,155.914,0.05513659866666651,2.86910319,450.0,4x4E-3
653,43.496992,0.95,0.7636,0.0938,0.1168,140.994,0.04993929633333319,2.4776596540000004,450.0,4x4E-3
654,45.37456,0.99,0.7495,0.0787,0.1043,126.07400000000001,0.04462900916666654,2.081767896,450.0,4x4E-3
655,47.296831999999995,1.03,0.7189,0.0633,0.0911,110.408,0.03897976749999989,1.6769796940000001,450.0,4x4E-3
656,49.1744,1.08,0.6614,0.0478,0.0777,93.996,0.0332175409999999,1.263295048,450.0,4x4E-3
657,51.051968,1.12,0.5571,0.032,0.0642,77.584,0.02745531449999992,0.849610402,450.0,4x4E-3
658,52.97424,1.16,0.3671,0.0161,0.0507,61.172000000000004,0.021693087999999937,0.42702931200000005,450.0,4x4E-3
659,54.851808,1.2,0.0009,0.0,0.0375,45.506,0.016043846333333285,0.0,450.0,4x4E-3
660,0.0,0.0,0.0,0.2775,0.1875,252.894,0.08620742783333309,7.895594050000001,466.6666666666667,4x4E-3
661,1.966976,0.04,0.0598,0.2774,0.1919,258.86199999999997,0.08824115483333309,7.886697606,466.6666666666667,4x4E-3
662,3.933952,0.08,0.1168,0.2771,0.1964,264.83,0.09027488183333307,7.8822493840000005,466.6666666666667,4x4E-3
663,5.9009279999999995,0.12,0.1709,0.2767,0.201,270.798,0.0924215936666664,7.8689047180000005,466.6666666666667,4x4E-3
664,7.867904,0.17,0.2224,0.2762,0.2055,277.512,0.09456830549999973,7.855560052,466.6666666666667,4x4E-3
665,9.790175999999999,0.21,0.2712,0.2754,0.2101,283.48,0.09660203249999971,7.833318942,466.6666666666667,4x4E-3
666,11.757152,0.25,0.3174,0.2745,0.2147,289.44800000000004,0.09874874433333304,7.80662961,466.6666666666667,4x4E-3
667,13.724128,0.29,0.3611,0.2729,0.2189,295.416,0.10066948649999971,7.762147390000001,466.6666666666667,4x4E-3
668,15.691104000000001,0.33,0.4026,0.2705,0.2224,299.892,0.10225127416666638,7.695424060000001,466.6666666666667,4x4E-3
669,17.658079999999998,0.37,0.4421,0.2667,0.2246,302.87600000000003,0.10326813766666637,7.584218510000001,466.6666666666667,4x4E-3
670,19.625056,0.41,0.4804,0.2596,0.2236,301.384,0.10281619833333304,7.38404852,466.6666666666667,4x4E-3
671,21.592032,0.46,0.5177,0.2488,0.2188,295.416,0.10066948649999971,7.077121202000001,466.6666666666667,4x4E-3
672,23.559008000000002,0.5,0.5525,0.2378,0.2137,287.956,0.09829680499999971,6.761297440000001,466.6666666666667,4x4E-3
673,25.525984,0.54,0.5851,0.2264,0.2081,280.496,0.09569815383333305,6.4365772340000005,466.6666666666667,4x4E-3
674,27.448256,0.58,0.6159,0.2147,0.2019,272.29,0.09287353299999973,6.1074088060000005,466.6666666666667,4x4E-3
675,29.415232,0.62,0.6449,0.2026,0.195,263.33799999999997,0.08970995766666641,5.76044749,466.6666666666667,4x4E-3
676,31.382208000000002,0.66,0.6716,0.1902,0.1875,252.894,0.08620742783333309,5.409037952,466.6666666666667,4x4E-3
677,33.349183999999994,0.7,0.6959,0.1775,0.1794,241.704,0.08247892833333309,5.04873197,466.6666666666667,4x4E-3
678,35.316159999999996,0.74,0.7177,0.1644,0.1706,230.514,0.07852445916666644,4.6750813220000005,466.6666666666667,4x4E-3
