,V,J,Pe,Ct,Cp,PWR,Torque,Thrust,PWR.1,Torque.1,Thrust.1,THR/PWR,Mach,Reyn,RPM
0,(mph),(Adv_Ratio),-,-,-,(Hp),(In-Lbf),(Lbf),(W),(N-m),(N),(g/W),-,-,RPM
1,0.0,0.00,0.0000,0.0902,0.0565,0.000,0.001,0.002,0.011,0.000,0.008,76.905,0.02,3952.,1000
2,0.1,0.02,0.0370,0.0901,0.0566,0.000,0.001,0.002,0.011,0.000,0.008,76.704,0.02,3952.,1000
3,0.2,0.05,0.0738,0.0900,0.0567,0.000,0.001,0.002,0.011,0.000,0.008,76.501,0.02,3952.,1000
4,0.3,0.07,0.1104,0.0899,0.0567,0.000,0.001,0.002,0.011,0.000,0.008,76.295,0.02,3953.,1000
5,0.4,0.09,0.1468,0.0898,0.0568,0.000,0.001,0.002,0.011,0.000,0.008,76.089,0.02,3955.,1000
6,0.6,0.12,0.1830,0.0896,0.0569,0.000,0.001,0.002,0.011,0.000,0.008,75.875,0.02,3957.,1000
7,0.7,0.14,0.2190,0.0894,0.0570,0.000,0.001,0.002,0.011,0.000,0.008,75.659,0.02,3959.,1000
8,0.8,0.16,0.2547,0.0892,0.0570,0.000,0.001,0.002,0.011,0.000,0.008,75.434,0.02,3961.,1000
9,0.9,0.19,0.2902,0.0889,0.0570,0.000,0.001,0.002,0.011,0.000,0.008,75.198,0.02,3964.,1000
10,1.0,0.21,0.3253,0.0884,0.0569,0.000,0.001,0.002,0.011,0.000,0.008,74.934,0.02,3967.,1000
11,1.1,0.23,0.3600,0.0878,0.0567,0.000,0.001,0.002,0.011,0.000,0.008,74.633,0.02,3971.,1000
12,1.2,0.26,0.3941,0.0867,0.0563,0.000,0.001,0.002,0.011,0.000,0.008,74.273,0.02,3975.,1000
13,1.3,0.28,0.4273,0.0852,0.0556,0.000,0.001,0.002,0.010,0.000,0.008,73.810,0.02,3979.,1000
14,1.4,0.30,0.4589,0.0828,0.0545,0.000,0.001,0.002,0.010,0.000,0.007,73.181,0.02,3984.,1000
15,1.5,0.33,0.4883,0.0794,0.0529,0.000,0.001,0.002,0.010,0.000,0.007,72.303,0.02,3989.,1000
16,1.7,0.35,0.5148,0.0750,0.0507,0.000,0.001,0.001,0.010,0.000,0.007,71.145,0.02,3995.,1000
17,1.8,0.37,0.5397,0.0704,0.0485,0.000,0.001,0.001,0.009,0.000,0.006,69.925,0.02,4001.,1000
18,1.9,0.40,0.5618,0.0657,0.0462,0.000,0.001,0.001,0.009,0.000,0.006,68.499,0.02,4007.,1000
19,2.0,0.42,0.5775,0.0609,0.0441,0.000,0.001,0.001,0.008,0.000,0.005,66.502,0.02,4013.,1000
20,2.1,0.44,0.5894,0.0559,0.0419,0.000,0.001,0.001,0.008,0.000,0.005,64.299,0.02,4020.,1000
21,2.2,0.46,0.5980,0.0508,0.0395,0.000,0.001,0.001,0.007,0.000,0.004,61.983,0.02,4028.,1000
22,2.3,0.49,0.6029,0.0456,0.0369,0.000,0.001,0.001,0.007,0.000,0.004,59.511,0.02,4036.,1000
23,2.4,0.51,0.6029,0.0403,0.0342,0.000,0.001,0.001,0.006,0.000,0.004,56.812,0.02,4044.,1000
24,2.5,0.53,0.5963,0.0349,0.0313,0.000,0.000,0.001,0.006,0.000,0.003,53.742,0.02,4052.,1000
25,2.6,0.56,0.5801,0.0293,0.0282,0.000,0.000,0.001,0.005,0.000,0.003,50.100,0.02,4061.,1000
26,2.8,0.58,0.5495,0.0237,0.0251,0.000,0.000,0.000,0.005,0.000,0.002,45.562,0.02,4070.,1000
27,2.9,0.60,0.4963,0.0179,0.0218,0.000,0.000,0.000,0.004,0.000,0.002,39.572,0.02,4080.,1000
28,3.0,0.63,0.4061,0.0121,0.0186,0.000,0.000,0.000,0.003,0.000,0.001,31.178,0.02,4089.,1000
29,3.1,0.65,0.2539,0.0061,0.0155,0.000,0.000,0.000,0.003,0.000,0.001,18.798,0.02,4100.,1000
30,3.2,0.67,-0.0025,0.0000,0.0127,0.000,0.000,0.000,0.002,0.000,0.000,-0.177,0.02,4110.,1000
31,0.0,0.00,0.0000,0.0902,0.0565,0.000,0.004,0.007,0.085,0.000,0.032,38.453,0.04,7903.,2000
32,0.2,0.02,0.0370,0.0901,0.0566,0.000,0.004,0.007,0.085,0.000,0.032,38.352,0.04,7904.,2000
33,0.4,0.05,0.0738,0.0900,0.0567,0.000,0.004,0.007,0.085,0.000,0.032,38.250,0.04,7905.,2000
34,0.7,0.07,0.1104,0.0899,0.0567,0.000,0.004,0.007,0.085,0.000,0.032,38.148,0.04,7907.,2000
35,0.9,0.09,0.1468,0.0898,0.0568,0.000,0.004,0.007,0.085,0.000,0.032,38.044,0.04,7910.,2000
36,1.1,0.12,0.1830,0.0896,0.0569,0.000,0.004,0.007,0.085,0.000,0.032,37.937,0.04,7913.,2000
37,1.3,0.14,0.2190,0.0895,0.0570,0.000,0.004,0.007,0.085,0.000,0.032,37.828,0.04,7917.,2000
38,1.5,0.16,0.2548,0.0892,0.0570,0.000,0.004,0.007,0.085,0.000,0.032,37.716,0.04,7922.,2000
39,1.8,0.19,0.2903,0.0889,0.0570,0.000,0.004,0.007,0.085,0.000,0.031,37.598,0.04,7928.,2000
40,2.0,0.21,0.3254,0.0885,0.0569,0.000,0.004,0.007,0.085,0.000,0.031,37.465,0.04,7934.,2000
41,2.2,0.23,0.3601,0.0878,0.0567,0.000,0.004,0.007,0.085,0.000,0.031,37.316,0.04,7942.,2000
42,2.4,0.26,0.3942,0.0868,0.0563,0.000,0.004,0.007,0.084,0.000,0.031,37.136,0.04,7950.,2000
43,2.6,0.28,0.4273,0.0852,0.0556,0.000,0.004,0.007,0.083,0.000,0.030,36.905,0.04,7959.,2000
44,2.9,0.30,0.4590,0.0828,0.0545,0.000,0.003,0.007,0.082,0.000,0.029,36.590,0.04,7968.,2000
45,3.1,0.33,0.4884,0.0794,0.0529,0.000,0.003,0.006,0.079,0.000,0.028,36.150,0.04,7978.,2000
46,3.3,0.35,0.5149,0.0750,0.0508,0.000,0.003,0.006,0.076,0.000,0.027,35.571,0.04,7989.,2000
47,3.5,0.37,0.5398,0.0704,0.0485,0.000,0.003,0.006,0.073,0.000,0.025,34.959,0.04,8001.,2000
48,3.7,0.40,0.5618,0.0657,0.0462,0.000,0.003,0.005,0.069,0.000,0.023,34.245,0.04,8014.,2000
49,4.0,0.42,0.5775,0.0609,0.0441,0.000,0.003,0.005,0.066,0.000,0.022,33.246,0.04,8027.,2000
50,4.2,0.44,0.5894,0.0559,0.0419,0.000,0.003,0.004,0.063,0.000,0.020,32.145,0.04,8041.,2000
51,4.4,0.46,0.5980,0.0508,0.0395,0.000,0.003,0.004,0.059,0.000,0.018,30.987,0.04,8056.,2000
52,4.6,0.49,0.6029,0.0456,0.0369,0.000,0.002,0.004,0.055,0.000,0.016,29.751,0.04,8071.,2000
53,4.8,0.51,0.6030,0.0403,0.0342,0.000,0.002,0.003,0.051,0.000,0.014,28.402,0.04,8087.,2000
54,5.1,0.53,0.5963,0.0349,0.0313,0.000,0.002,0.003,0.047,0.000,0.012,26.868,0.04,8104.,2000
55,5.3,0.56,0.5801,0.0293,0.0282,0.000,0.002,0.002,0.042,0.000,0.010,25.048,0.04,8122.,2000
56,5.5,0.58,0.5495,0.0237,0.0251,0.000,0.002,0.002,0.038,0.000,0.008,22.778,0.04,8140.,2000
57,5.7,0.60,0.4963,0.0179,0.0218,0.000,0.001,0.001,0.033,0.000,0.006,19.782,0.04,8159.,2000
58,5.9,0.63,0.4061,0.0121,0.0186,0.000,0.001,0.001,0.028,0.000,0.004,15.586,0.04,8179.,2000
59,6.2,0.65,0.2537,0.0061,0.0155,0.000,0.001,0.000,0.023,0.000,0.002,9.391,0.04,8199.,2000
60,6.4,0.67,-0.0026,0.0000,0.0127,0.000,0.001,0.000,0.019,0.000,0.000,-0.093,0.04,8220.,2000
61,0.0,0.00,0.0000,0.0902,0.0565,0.000,0.008,0.016,0.286,0.001,0.072,25.636,0.06,11855.,3000
62,0.3,0.02,0.0370,0.0901,0.0566,0.000,0.008,0.016,0.286,0.001,0.072,25.569,0.06,11856.,3000
63,0.7,0.05,0.0738,0.0900,0.0567,0.000,0.008,0.016,0.287,0.001,0.072,25.500,0.06,11857.,3000
64,1.0,0.07,0.1104,0.0899,0.0568,0.000,0.008,0.016,0.287,0.001,0.072,25.432,0.06,11860.,3000
65,1.3,0.09,0.1468,0.0898,0.0568,0.000,0.008,0.016,0.288,0.001,0.072,25.362,0.06,11864.,3000
66,1.7,0.12,0.1830,0.0896,0.0569,0.000,0.008,0.016,0.288,0.001,0.071,25.291,0.06,11870.,3000
67,2.0,0.14,0.2190,0.0895,0.0570,0.000,0.008,0.016,0.288,0.001,0.071,25.218,0.06,11876.,3000
68,2.3,0.16,0.2548,0.0892,0.0570,0.000,0.008,0.016,0.288,0.001,0.071,25.143,0.06,11883.,3000
69,2.6,0.19,0.2902,0.0889,0.0570,0.000,0.008,0.016,0.288,0.001,0.071,25.064,0.06,11892.,3000
70,3.0,0.21,0.3254,0.0885,0.0569,0.000,0.008,0.016,0.288,0.001,0.071,24.976,0.06,11902.,3000
71,3.3,0.23,0.3601,0.0878,0.0567,0.000,0.008,0.016,0.287,0.001,0.070,24.876,0.06,11913.,3000
72,3.6,0.26,0.3942,0.0868,0.0563,0.000,0.008,0.016,0.285,0.001,0.069,24.756,0.06,11925.,3000
73,4.0,0.28,0.4273,0.0852,0.0556,0.000,0.008,0.015,0.282,0.001,0.068,24.602,0.06,11938.,3000
74,4.3,0.30,0.4590,0.0828,0.0545,0.000,0.008,0.015,0.276,0.001,0.066,24.392,0.06,11952.,3000
75,4.6,0.33,0.4884,0.0794,0.0529,0.000,0.008,0.014,0.268,0.001,0.063,24.099,0.06,11968.,3000
76,5.0,0.35,0.5148,0.0750,0.0508,0.000,0.007,0.013,0.257,0.001,0.060,23.712,0.06,11984.,3000
77,5.3,0.37,0.5397,0.0704,0.0485,0.000,0.007,0.013,0.246,0.001,0.056,23.304,0.06,12002.,3000
78,5.6,0.40,0.5617,0.0657,0.0462,0.000,0.007,0.012,0.234,0.001,0.052,22.828,0.06,12021.,3000
79,5.9,0.42,0.5774,0.0609,0.0441,0.000,0.006,0.011,0.223,0.001,0.049,22.162,0.06,12041.,3000
80,6.3,0.44,0.5893,0.0559,0.0419,0.000,0.006,0.010,0.212,0.001,0.045,21.429,0.06,12062.,3000
81,6.6,0.46,0.5980,0.0508,0.0395,0.000,0.006,0.009,0.200,0.001,0.041,20.657,0.06,12084.,3000
82,6.9,0.49,0.6029,0.0456,0.0369,0.000,0.005,0.008,0.187,0.001,0.036,19.833,0.06,12107.,3000
83,7.3,0.51,0.6030,0.0403,0.0342,0.000,0.005,0.007,0.173,0.001,0.032,18.935,0.06,12131.,3000
84,7.6,0.53,0.5963,0.0349,0.0313,0.000,0.004,0.006,0.158,0.001,0.028,17.912,0.06,12156.,3000
85,7.9,0.56,0.5801,0.0294,0.0282,0.000,0.004,0.005,0.143,0.000,0.023,16.699,0.06,12183.,3000
86,8.3,0.58,0.5496,0.0237,0.0251,0.000,0.004,0.004,0.127,0.000,0.019,15.186,0.06,12210.,3000
87,8.6,0.60,0.4965,0.0179,0.0218,0.000,0.003,0.003,0.111,0.000,0.014,13.192,0.06,12239.,3000
88,8.9,0.63,0.4062,0.0121,0.0186,0.000,0.003,0.002,0.094,0.000,0.010,10.393,0.06,12268.,3000
89,9.2,0.65,0.2539,0.0061,0.0156,0.000,0.002,0.001,0.079,0.000,0.005,6.264,0.06,12299.,3000
90,9.6,0.67,-0.0025,0.0000,0.0127,0.000,0.002,0.000,0.064,0.000,0.000,-0.060,0.06,12331.,3000
91,0.0,0.00,0.0000,0.0902,0.0565,0.001,0.014,0.029,0.678,0.002,0.128,19.229,0.08,15807.,4000
92,0.4,0.02,0.0370,0.0901,0.0566,0.001,0.014,0.029,0.679,0.002,0.128,19.177,0.08,15808.,4000
93,0.9,0.05,0.0738,0.0900,0.0567,0.001,0.014,0.029,0.680,0.002,0.128,19.126,0.08,15810.,4000
94,1.3,0.07,0.1104,0.0899,0.0568,0.001,0.014,0.029,0.681,0.002,0.127,19.074,0.08,15814.,4000
95,1.8,0.09,0.1468,0.0898,0.0568,0.001,0.014,0.029,0.682,0.002,0.127,19.022,0.08,15819.,4000
96,2.2,0.12,0.1830,0.0896,0.0569,0.001,0.014,0.029,0.683,0.002,0.127,18.967,0.08,15826.,4000
97,2.6,0.14,0.2190,0.0895,0.0570,0.001,0.014,0.028,0.683,0.002,0.127,18.913,0.08,15834.,4000
98,3.1,0.16,0.2547,0.0892,0.0570,0.001,0.014,0.028,0.684,0.002,0.126,18.856,0.08,15844.,4000
99,3.5,0.19,0.2902,0.0889,0.0570,0.001,0.014,0.028,0.684,0.002,0.126,18.797,0.08,15856.,4000
100,4.0,0.21,0.3253,0.0885,0.0569,0.001,0.014,0.028,0.683,0.002,0.125,18.730,0.08,15869.,4000
101,4.4,0.23,0.3600,0.0878,0.0567,0.001,0.014,0.028,0.680,0.002,0.124,18.655,0.08,15884.,4000
102,4.8,0.26,0.3942,0.0868,0.0563,0.001,0.014,0.028,0.676,0.002,0.123,18.566,0.08,15900.,4000
103,5.3,0.28,0.4273,0.0853,0.0557,0.001,0.014,0.027,0.668,0.002,0.121,18.451,0.08,15917.,4000
104,5.7,0.30,0.4590,0.0829,0.0546,0.001,0.014,0.026,0.655,0.002,0.117,18.293,0.08,15936.,4000
105,6.2,0.33,0.4883,0.0795,0.0530,0.001,0.013,0.025,0.635,0.002,0.113,18.073,0.08,15957.,4000
106,6.6,0.35,0.5148,0.0750,0.0508,0.001,0.013,0.024,0.610,0.001,0.106,17.782,0.08,15979.,4000
107,7.0,0.37,0.5397,0.0705,0.0486,0.001,0.012,0.022,0.583,0.001,0.100,17.476,0.08,16003.,4000
108,7.5,0.40,0.5616,0.0658,0.0463,0.001,0.012,0.021,0.555,0.001,0.093,17.118,0.08,16028.,4000
109,7.9,0.42,0.5773,0.0609,0.0442,0.001,0.011,0.019,0.530,0.001,0.086,16.619,0.08,16054.,4000
110,8.4,0.44,0.5893,0.0560,0.0419,0.001,0.011,0.018,0.503,0.001,0.079,16.069,0.08,16082.,4000
111,8.8,0.46,0.5980,0.0509,0.0395,0.001,0.010,0.016,0.474,0.001,0.072,15.491,0.08,16112.,4000
112,9.2,0.49,0.6028,0.0457,0.0370,0.001,0.009,0.015,0.444,0.001,0.065,14.874,0.08,16142.,4000
113,9.7,0.51,0.6030,0.0403,0.0342,0.001,0.009,0.013,0.410,0.001,0.057,14.201,0.08,16175.,4000
114,10.1,0.53,0.5964,0.0349,0.0313,0.001,0.008,0.011,0.376,0.001,0.049,13.435,0.08,16209.,4000
115,10.6,0.56,0.5801,0.0294,0.0282,0.000,0.007,0.009,0.339,0.001,0.042,12.525,0.08,16244.,4000
116,11.0,0.58,0.5496,0.0237,0.0251,0.000,0.006,0.008,0.301,0.001,0.034,11.391,0.08,16280.,4000
117,11.4,0.60,0.4966,0.0180,0.0219,0.000,0.006,0.006,0.262,0.001,0.025,9.896,0.08,16318.,4000
118,11.9,0.63,0.4063,0.0121,0.0186,0.000,0.005,0.004,0.224,0.001,0.017,7.798,0.08,16358.,4000
119,12.3,0.65,0.2541,0.0061,0.0156,0.000,0.004,0.002,0.187,0.000,0.009,4.703,0.08,16399.,4000
120,12.8,0.67,-0.0025,0.0000,0.0127,0.000,0.003,0.000,0.152,0.000,0.000,-0.044,0.08,16441.,4000
121,0.0,0.00,0.0000,0.0902,0.0565,0.002,0.022,0.045,1.323,0.003,0.200,15.383,0.10,19759.,5000
122,0.6,0.02,0.0370,0.0901,0.0566,0.002,0.022,0.045,1.326,0.003,0.199,15.342,0.10,19759.,5000
123,1.1,0.05,0.0738,0.0900,0.0567,0.002,0.022,0.045,1.328,0.003,0.199,15.301,0.10,19762.,5000
124,1.7,0.07,0.1104,0.0899,0.0568,0.002,0.022,0.045,1.330,0.003,0.199,15.259,0.10,19767.,5000
125,2.2,0.09,0.1469,0.0898,0.0568,0.002,0.023,0.045,1.332,0.003,0.199,15.217,0.10,19774.,5000
126,2.8,0.12,0.1830,0.0896,0.0569,0.002,0.023,0.045,1.334,0.003,0.198,15.173,0.10,19783.,5000
127,3.3,0.14,0.2190,0.0895,0.0570,0.002,0.023,0.045,1.335,0.003,0.198,15.130,0.10,19793.,5000
128,3.9,0.16,0.2547,0.0893,0.0570,0.002,0.023,0.044,1.336,0.003,0.198,15.084,0.10,19806.,5000
129,4.4,0.19,0.2902,0.0890,0.0570,0.002,0.023,0.044,1.336,0.003,0.197,15.036,0.10,19820.,5000
130,5.0,0.21,0.3253,0.0885,0.0569,0.002,0.023,0.044,1.334,0.003,0.196,14.983,0.10,19836.,5000
131,5.5,0.23,0.3600,0.0878,0.0567,0.002,0.022,0.044,1.329,0.003,0.194,14.923,0.10,19854.,5000
132,6.1,0.26,0.3941,0.0869,0.0563,0.002,0.022,0.043,1.320,0.003,0.192,14.852,0.10,19875.,5000
133,6.6,0.28,0.4273,0.0853,0.0557,0.002,0.022,0.042,1.305,0.002,0.189,14.760,0.10,19896.,5000
134,7.2,0.30,0.4590,0.0829,0.0546,0.002,0.022,0.041,1.280,0.002,0.184,14.633,0.10,19920.,5000
135,7.7,0.33,0.4883,0.0795,0.0530,0.002,0.021,0.040,1.242,0.002,0.176,14.457,0.10,19946.,5000
136,8.3,0.35,0.5148,0.0751,0.0508,0.002,0.020,0.037,1.191,0.002,0.166,14.225,0.10,19974.,5000
137,8.8,0.37,0.5396,0.0705,0.0486,0.002,0.019,0.035,1.139,0.002,0.156,13.979,0.10,20003.,5000
138,9.4,0.40,0.5616,0.0658,0.0463,0.001,0.018,0.033,1.085,0.002,0.146,13.692,0.10,20034.,5000
139,9.9,0.42,0.5773,0.0610,0.0442,0.001,0.018,0.030,1.035,0.002,0.135,13.293,0.10,20068.,5000
140,10.5,0.44,0.5892,0.0560,0.0420,0.001,0.017,0.028,0.983,0.002,0.124,12.854,0.10,20103.,5000
141,11.0,0.46,0.5979,0.0509,0.0396,0.001,0.016,0.025,0.927,0.002,0.113,12.391,0.10,20139.,5000
142,11.6,0.49,0.6028,0.0457,0.0370,0.001,0.015,0.023,0.867,0.002,0.101,11.898,0.10,20178.,5000
143,12.1,0.51,0.6029,0.0404,0.0342,0.001,0.014,0.020,0.802,0.002,0.089,11.360,0.10,20219.,5000
144,12.7,0.53,0.5964,0.0349,0.0313,0.001,0.012,0.017,0.734,0.001,0.077,10.747,0.10,20261.,5000
145,13.2,0.56,0.5802,0.0294,0.0283,0.001,0.011,0.015,0.662,0.001,0.065,10.020,0.10,20305.,5000
146,13.8,0.58,0.5497,0.0237,0.0251,0.001,0.010,0.012,0.588,0.001,0.053,9.114,0.10,20351.,5000
147,14.3,0.60,0.4966,0.0180,0.0219,0.001,0.009,0.009,0.512,0.001,0.040,7.917,0.10,20398.,5000
148,14.9,0.63,0.4065,0.0121,0.0187,0.001,0.007,0.006,0.437,0.001,0.027,6.240,0.10,20447.,5000
149,15.4,0.65,0.2540,0.0061,0.0156,0.000,0.006,0.003,0.365,0.001,0.013,3.761,0.10,20498.,5000
150,16.0,0.67,-0.0026,0.0000,0.0127,0.000,0.005,0.000,0.298,0.001,0.000,-0.037,0.10,20551.,5000
151,0.0,0.00,0.0000,0.0902,0.0565,0.003,0.032,0.065,2.287,0.004,0.287,12.820,0.12,23710.,6000
152,0.7,0.02,0.0370,0.0901,0.0566,0.003,0.032,0.065,2.291,0.004,0.287,12.786,0.12,23711.,6000
153,1.3,0.05,0.0738,0.0900,0.0567,0.003,0.032,0.065,2.295,0.004,0.287,12.751,0.12,23715.,6000
154,2.0,0.07,0.1104,0.0899,0.0568,0.003,0.032,0.064,2.298,0.004,0.287,12.716,0.12,23721.,6000
155,2.6,0.09,0.1469,0.0898,0.0568,0.003,0.032,0.064,2.302,0.004,0.286,12.681,0.12,23729.,6000
156,3.3,0.12,0.1830,0.0896,0.0569,0.003,0.032,0.064,2.305,0.004,0.286,12.644,0.12,23739.,6000
157,4.0,0.14,0.2190,0.0895,0.0570,0.003,0.033,0.064,2.308,0.004,0.285,12.607,0.12,23752.,6000
158,4.6,0.16,0.2547,0.0893,0.0570,0.003,0.033,0.064,2.309,0.004,0.285,12.569,0.12,23767.,6000
159,5.3,0.19,0.2902,0.0890,0.0570,0.003,0.033,0.064,2.309,0.004,0.284,12.529,0.12,23784.,6000
160,5.9,0.21,0.3253,0.0885,0.0569,0.003,0.032,0.063,2.305,0.004,0.282,12.485,0.12,23804.,6000
161,6.6,0.23,0.3600,0.0879,0.0567,0.003,0.032,0.063,2.297,0.004,0.280,12.435,0.12,23825.,6000
162,7.3,0.26,0.3941,0.0869,0.0564,0.003,0.032,0.062,2.283,0.004,0.277,12.375,0.12,23849.,6000
163,7.9,0.28,0.4273,0.0854,0.0557,0.003,0.032,0.061,2.257,0.004,0.272,12.299,0.12,23876.,6000
164,8.6,0.30,0.4590,0.0830,0.0547,0.003,0.031,0.060,2.213,0.004,0.265,12.194,0.12,23904.,6000
165,9.2,0.33,0.4883,0.0796,0.0530,0.003,0.030,0.057,2.148,0.003,0.254,12.047,0.12,23935.,6000
166,9.9,0.35,0.5147,0.0751,0.0509,0.003,0.029,0.054,2.061,0.003,0.240,11.853,0.12,23968.,6000
167,10.6,0.37,0.5396,0.0706,0.0486,0.003,0.028,0.051,1.969,0.003,0.225,11.648,0.12,24004.,6000
168,11.2,0.40,0.5615,0.0659,0.0464,0.003,0.026,0.047,1.877,0.003,0.210,11.408,0.12,24041.,6000
169,11.9,0.42,0.5772,0.0610,0.0442,0.002,0.025,0.044,1.791,0.003,0.195,11.075,0.12,24081.,6000
170,12.5,0.44,0.5891,0.0560,0.0420,0.002,0.024,0.040,1.701,0.003,0.179,10.710,0.12,24123.,6000
171,13.2,0.46,0.5979,0.0509,0.0396,0.002,0.023,0.037,1.603,0.003,0.162,10.325,0.12,24167.,6000
172,13.9,0.49,0.6028,0.0457,0.0370,0.002,0.021,0.033,1.499,0.002,0.146,9.914,0.12,24214.,6000
173,14.5,0.51,0.6029,0.0404,0.0343,0.002,0.020,0.029,1.387,0.002,0.129,9.466,0.12,24262.,6000
174,15.2,0.53,0.5964,0.0350,0.0313,0.002,0.018,0.025,1.269,0.002,0.111,8.956,0.12,24313.,6000
175,15.8,0.56,0.5802,0.0294,0.0283,0.002,0.016,0.021,1.145,0.002,0.094,8.350,0.12,24366.,6000
176,16.5,0.58,0.5498,0.0238,0.0251,0.001,0.014,0.017,1.017,0.002,0.076,7.596,0.12,24421.,6000
177,17.2,0.60,0.4968,0.0180,0.0219,0.001,0.012,0.013,0.886,0.001,0.057,6.599,0.12,24478.,6000
178,17.8,0.63,0.4066,0.0121,0.0187,0.001,0.011,0.009,0.756,0.001,0.039,5.201,0.12,24537.,6000
179,18.5,0.65,0.2543,0.0061,0.0156,0.001,0.009,0.004,0.630,0.001,0.019,3.138,0.12,24598.,6000
180,19.2,0.67,-0.0024,0.0000,0.0127,0.001,0.007,0.000,0.514,0.001,0.000,-0.029,0.12,24662.,6000
181,0.0,0.00,0.0000,0.0902,0.0565,0.005,0.044,0.088,3.631,0.005,0.391,10.990,0.14,27662.,7000
182,0.8,0.02,0.0370,0.0901,0.0566,0.005,0.044,0.088,3.637,0.005,0.391,10.960,0.14,27663.,7000
183,1.5,0.05,0.0738,0.0900,0.0567,0.005,0.044,0.088,3.644,0.005,0.391,10.930,0.14,27667.,7000
184,2.3,0.07,0.1105,0.0899,0.0568,0.005,0.044,0.088,3.650,0.005,0.390,10.899,0.14,27674.,7000
185,3.1,0.09,0.1469,0.0898,0.0569,0.005,0.044,0.088,3.656,0.005,0.390,10.869,0.14,27683.,7000
186,3.9,0.12,0.1830,0.0897,0.0569,0.005,0.044,0.087,3.661,0.005,0.389,10.837,0.14,27696.,7000
187,4.6,0.14,0.2190,0.0895,0.0570,0.005,0.044,0.087,3.665,0.005,0.388,10.805,0.14,27710.,7000
188,5.4,0.16,0.2547,0.0893,0.0570,0.005,0.044,0.087,3.668,0.005,0.387,10.772,0.14,27728.,7000
189,6.2,0.19,0.2902,0.0890,0.0570,0.005,0.044,0.087,3.668,0.005,0.386,10.738,0.14,27748.,7000
190,6.9,0.21,0.3253,0.0886,0.0570,0.005,0.044,0.086,3.662,0.005,0.384,10.700,0.14,27771.,7000
191,7.7,0.23,0.3600,0.0879,0.0568,0.005,0.044,0.086,3.650,0.005,0.381,10.657,0.14,27796.,7000
192,8.5,0.26,0.3941,0.0869,0.0564,0.005,0.044,0.085,3.627,0.005,0.377,10.606,0.14,27824.,7000
193,9.2,0.28,0.4273,0.0854,0.0558,0.005,0.043,0.083,3.587,0.005,0.371,10.540,0.14,27855.,7000
194,10.0,0.30,0.4589,0.0831,0.0547,0.005,0.042,0.081,3.518,0.005,0.361,10.451,0.14,27889.,7000
195,10.8,0.33,0.4883,0.0797,0.0531,0.005,0.041,0.078,3.414,0.005,0.346,10.324,0.14,27925.,7000
196,11.6,0.35,0.5147,0.0752,0.0510,0.004,0.040,0.073,3.276,0.004,0.326,10.158,0.14,27963.,7000
197,12.3,0.37,0.5395,0.0706,0.0487,0.004,0.038,0.069,3.131,0.004,0.307,9.982,0.14,28004.,7000
198,13.1,0.40,0.5614,0.0659,0.0464,0.004,0.036,0.064,2.985,0.004,0.286,9.776,0.14,28048.,7000
199,13.9,0.42,0.5771,0.0611,0.0443,0.004,0.034,0.060,2.847,0.004,0.265,9.491,0.14,28095.,7000
200,14.6,0.44,0.5890,0.0561,0.0421,0.004,0.033,0.055,2.704,0.004,0.243,9.177,0.14,28144.,7000
201,15.4,0.46,0.5978,0.0510,0.0397,0.003,0.031,0.050,2.549,0.003,0.221,8.848,0.14,28195.,7000
202,16.2,0.49,0.6027,0.0458,0.0371,0.003,0.029,0.045,2.383,0.003,0.199,8.497,0.14,28249.,7000
203,17.0,0.51,0.6029,0.0404,0.0343,0.003,0.027,0.039,2.205,0.003,0.175,8.113,0.14,28306.,7000
204,17.7,0.53,0.5964,0.0350,0.0314,0.003,0.024,0.034,2.018,0.003,0.152,7.676,0.14,28365.,7000
205,18.5,0.56,0.5803,0.0294,0.0283,0.002,0.022,0.029,1.820,0.002,0.128,7.158,0.14,28427.,7000
206,19.3,0.58,0.5499,0.0238,0.0251,0.002,0.020,0.023,1.616,0.002,0.103,6.511,0.14,28491.,7000
207,20.0,0.60,0.4969,0.0180,0.0219,0.002,0.017,0.018,1.408,0.002,0.078,5.658,0.14,28558.,7000
208,20.8,0.63,0.4067,0.0121,0.0187,0.002,0.014,0.012,1.201,0.002,0.052,4.459,0.14,28627.,7000
209,21.6,0.65,0.2544,0.0061,0.0156,0.001,0.012,0.006,1.001,0.001,0.026,2.690,0.14,28698.,7000
210,22.3,0.67,-0.0026,0.0000,0.0127,0.001,0.010,0.000,0.817,0.001,0.000,-0.026,0.14,28772.,7000
211,0.0,0.00,0.0000,0.0902,0.0565,0.007,0.057,0.115,5.420,0.006,0.511,9.617,0.16,31614.,8000
212,0.9,0.02,0.0370,0.0901,0.0566,0.007,0.057,0.115,5.430,0.006,0.511,9.590,0.16,31615.,8000
213,1.8,0.05,0.0738,0.0900,0.0567,0.007,0.057,0.115,5.440,0.006,0.510,9.564,0.16,31620.,8000
214,2.6,0.07,0.1105,0.0899,0.0568,0.007,0.058,0.115,5.449,0.007,0.510,9.537,0.16,31627.,8000
215,3.5,0.09,0.1469,0.0898,0.0569,0.007,0.058,0.114,5.458,0.007,0.509,9.510,0.16,31638.,8000
216,4.4,0.12,0.1830,0.0897,0.0569,0.007,0.058,0.114,5.466,0.007,0.508,9.482,0.16,31652.,8000
