,V,J,Pe,Ct,Cp,PWR,Torque,Thrust,PWR,Torque,Thrust,THR/PWR,Mach,Reyn,RPM
0,(mph),(Adv_Ratio),-,-,-,(Hp),(In-Lbf),(Lbf),(W),(N-m),(N),(g/W),-,-,RPM
641,21.5,0.16,0.3638,0.0522,0.0237,0.180,0.494,1.141,134.360,0.056,5.075,3.852,0.55,97456.,23000
642,23.7,0.18,0.3934,0.0501,0.0231,0.176,0.482,1.094,131.062,0.054,4.866,3.786,0.55,97506.,23000
643,25.9,0.20,0.4198,0.0479,0.0226,0.172,0.471,1.047,128.212,0.053,4.657,3.704,0.55,97560.,23000
644,28.0,0.21,0.4439,0.0457,0.0221,0.168,0.460,0.998,125.185,0.052,4.438,3.615,0.55,97620.,23000
645,30.2,0.23,0.4643,0.0435,0.0216,0.164,0.450,0.949,122.580,0.051,4.221,3.511,0.55,97684.,23000
646,32.3,0.25,0.4844,0.0410,0.0209,0.159,0.437,0.896,118.859,0.049,3.986,3.419,0.55,97752.,23000
647,34.5,0.26,0.5027,0.0383,0.0201,0.153,0.419,0.836,114.004,0.047,3.719,3.326,0.55,97826.,23000
648,36.6,0.28,0.5181,0.0358,0.0194,0.147,0.404,0.782,109.860,0.046,3.476,3.227,0.55,97904.,23000
649,38.8,0.30,0.5326,0.0332,0.0185,0.141,0.385,0.725,104.898,0.044,3.223,3.133,0.55,97986.,23000
650,40.9,0.31,0.5444,0.0305,0.0175,0.133,0.366,0.665,99.493,0.041,2.960,3.033,0.55,98074.,23000
651,43.1,0.33,0.5517,0.0278,0.0166,0.126,0.346,0.607,94.251,0.039,2.699,2.920,0.55,98166.,23000
652,45.2,0.35,0.5549,0.0250,0.0156,0.119,0.326,0.547,88.628,0.037,2.431,2.797,0.55,98262.,23000
653,47.4,0.36,0.5531,0.0222,0.0146,0.111,0.304,0.485,82.689,0.034,2.159,2.662,0.55,98363.,23000
654,49.6,0.38,0.5446,0.0194,0.0135,0.103,0.281,0.423,76.536,0.032,1.882,2.507,0.55,98469.,23000
655,51.7,0.40,0.5261,0.0164,0.0123,0.094,0.258,0.359,70.075,0.029,1.595,2.321,0.55,98579.,23000
656,53.9,0.41,0.4932,0.0133,0.0111,0.085,0.232,0.291,63.224,0.026,1.295,2.089,0.55,98694.,23000
657,56.0,0.43,0.4352,0.0101,0.0099,0.076,0.207,0.221,56.451,0.023,0.981,1.772,0.55,98814.,23000
658,58.2,0.45,0.3458,0.0068,0.0088,0.067,0.183,0.148,49.670,0.021,0.660,1.356,0.55,98938.,23000
659,60.3,0.46,0.2079,0.0034,0.0076,0.058,0.158,0.074,42.884,0.018,0.331,0.786,0.55,99066.,23000
660,62.5,0.48,-0.0051,-0.0001,0.0064,0.049,0.133,-0.001,36.244,0.015,-0.007,-0.019,0.55,99199.,23000
661,0.0,0.00,0.0000,0.0567,0.0226,0.196,0.514,1.348,145.916,0.058,5.996,4.190,0.57,101445.,24000
662,2.2,0.02,0.0408,0.0565,0.0229,0.198,0.519,1.344,147.403,0.059,5.977,4.135,0.57,101448.,24000
663,4.5,0.03,0.0805,0.0563,0.0231,0.199,0.524,1.340,148.747,0.059,5.958,4.085,0.57,101455.,24000
664,6.7,0.05,0.1202,0.0561,0.0231,0.200,0.525,1.335,148.971,0.059,5.938,4.065,0.57,101468.,24000
665,9.0,0.07,0.1577,0.0559,0.0234,0.202,0.531,1.330,150.881,0.060,5.918,3.999,0.57,101485.,24000
666,11.2,0.08,0.1942,0.0557,0.0237,0.205,0.537,1.326,152.579,0.061,5.896,3.940,0.57,101507.,24000
667,13.5,0.10,0.2307,0.0553,0.0237,0.205,0.539,1.316,153.019,0.061,5.853,3.901,0.57,101535.,24000
668,15.7,0.12,0.2658,0.0543,0.0236,0.204,0.535,1.291,152.038,0.060,5.742,3.851,0.57,101567.,24000
669,18.0,0.13,0.2984,0.0530,0.0234,0.203,0.532,1.260,151.091,0.060,5.606,3.784,0.57,101604.,24000
670,20.2,0.15,0.3312,0.0515,0.0231,0.199,0.524,1.224,148.723,0.059,5.443,3.732,0.57,101646.,24000
671,22.5,0.16,0.3621,0.0497,0.0226,0.196,0.514,1.181,145.894,0.058,5.255,3.673,0.57,101693.,24000
672,24.7,0.18,0.3886,0.0477,0.0223,0.193,0.506,1.135,143.626,0.057,5.047,3.584,0.57,101745.,24000
673,27.0,0.20,0.4144,0.0456,0.0218,0.188,0.494,1.084,140.390,0.056,4.823,3.503,0.57,101802.,24000
674,29.2,0.21,0.4410,0.0433,0.0210,0.182,0.477,1.029,135.590,0.054,4.576,3.441,0.57,101864.,24000
675,31.5,0.23,0.4624,0.0410,0.0205,0.177,0.465,0.975,132.020,0.053,4.337,3.350,0.57,101931.,24000
676,33.7,0.25,0.4818,0.0387,0.0199,0.172,0.451,0.920,128.137,0.051,4.094,3.258,0.57,102003.,24000
677,36.0,0.26,0.4980,0.0364,0.0193,0.167,0.438,0.867,124.501,0.050,3.854,3.157,0.57,102079.,24000
678,38.2,0.28,0.5133,0.0341,0.0186,0.161,0.423,0.811,120.050,0.048,3.605,3.062,0.57,102161.,24000
679,40.5,0.30,0.5281,0.0316,0.0178,0.154,0.404,0.752,114.620,0.046,3.345,2.976,0.57,102247.,24000
680,42.7,0.31,0.5383,0.0292,0.0170,0.147,0.386,0.694,109.538,0.044,3.087,2.873,0.57,102338.,24000
681,45.0,0.33,0.5458,0.0267,0.0161,0.139,0.366,0.634,103.872,0.041,2.819,2.768,0.57,102434.,24000
682,47.2,0.35,0.5490,0.0241,0.0152,0.131,0.345,0.573,98.008,0.039,2.548,2.651,0.57,102535.,24000
683,49.5,0.36,0.5467,0.0215,0.0143,0.123,0.324,0.511,91.918,0.037,2.272,2.521,0.57,102641.,24000
684,51.7,0.38,0.5396,0.0189,0.0133,0.115,0.301,0.448,85.463,0.034,1.994,2.380,0.58,102751.,24000
685,54.0,0.40,0.5222,0.0161,0.0122,0.105,0.276,0.382,78.483,0.031,1.699,2.207,0.58,102867.,24000
686,56.2,0.41,0.4918,0.0132,0.0111,0.096,0.251,0.314,71.289,0.028,1.395,1.995,0.58,102987.,24000
687,58.5,0.43,0.4363,0.0101,0.0099,0.086,0.226,0.241,64.133,0.026,1.070,1.702,0.58,103111.,24000
688,60.7,0.45,0.3466,0.0068,0.0088,0.076,0.199,0.162,56.467,0.022,0.721,1.302,0.58,103241.,24000
689,63.0,0.46,0.2084,0.0034,0.0076,0.065,0.172,0.081,48.746,0.019,0.361,0.755,0.58,103375.,24000
690,65.2,0.48,-0.0056,-0.0001,0.0064,0.055,0.145,-0.002,41.157,0.016,-0.008,-0.019,0.58,103514.,24000
691,0.0,0.00,0.0000,0.0551,0.0221,0.216,0.545,1.421,161.133,0.062,6.321,4.000,0.59,105672.,25000
692,2.3,0.02,0.0402,0.0550,0.0226,0.221,0.557,1.419,164.631,0.063,6.311,3.909,0.60,105675.,25000
693,4.7,0.03,0.0805,0.0549,0.0225,0.220,0.555,1.417,164.172,0.063,6.304,3.916,0.60,105682.,25000
694,7.0,0.05,0.1195,0.0548,0.0227,0.222,0.560,1.415,165.686,0.063,6.295,3.874,0.60,105695.,25000
695,9.4,0.07,0.1575,0.0548,0.0230,0.224,0.566,1.413,167.293,0.064,6.284,3.831,0.60,105714.,25000
696,11.7,0.08,0.1946,0.0547,0.0232,0.227,0.571,1.411,169.003,0.065,6.275,3.786,0.60,105737.,25000
697,14.1,0.10,0.2308,0.0543,0.0233,0.228,0.574,1.401,169.824,0.065,6.232,3.742,0.60,105765.,25000
698,16.4,0.12,0.2655,0.0536,0.0233,0.228,0.575,1.383,169.988,0.065,6.151,3.690,0.60,105799.,25000
699,18.8,0.13,0.2990,0.0525,0.0232,0.227,0.571,1.354,168.937,0.065,6.023,3.636,0.60,105838.,25000
700,21.1,0.15,0.3239,0.0515,0.0236,0.231,0.582,1.329,172.174,0.066,5.911,3.501,0.60,105882.,25000
701,23.4,0.17,0.3616,0.0494,0.0226,0.220,0.556,1.275,164.384,0.063,5.670,3.517,0.60,105931.,25000
702,25.8,0.18,0.3814,0.0479,0.0228,0.223,0.561,1.235,166.055,0.063,5.493,3.373,0.60,105985.,25000
703,28.1,0.20,0.4072,0.0458,0.0223,0.218,0.549,1.182,162.408,0.062,5.258,3.301,0.60,106045.,25000
704,30.5,0.21,0.4394,0.0433,0.0211,0.207,0.521,1.118,154.141,0.059,4.971,3.288,0.60,106109.,25000
705,32.8,0.23,0.4614,0.0411,0.0206,0.201,0.508,1.061,150.123,0.057,4.720,3.206,0.60,106179.,25000
706,35.2,0.25,0.4812,0.0389,0.0200,0.196,0.493,1.003,145.824,0.056,4.463,3.121,0.60,106254.,25000
707,37.5,0.26,0.4988,0.0366,0.0194,0.189,0.477,0.944,141.202,0.054,4.200,3.033,0.60,106334.,25000
708,39.9,0.28,0.5144,0.0342,0.0187,0.183,0.460,0.883,136.101,0.052,3.929,2.943,0.60,106419.,25000
709,42.2,0.30,0.5278,0.0318,0.0179,0.175,0.441,0.821,130.476,0.050,3.650,2.853,0.60,106509.,25000
710,44.5,0.31,0.5395,0.0294,0.0171,0.167,0.420,0.757,124.342,0.047,3.369,2.763,0.60,106604.,25000
711,46.9,0.33,0.5472,0.0268,0.0162,0.158,0.399,0.692,117.948,0.045,3.079,2.662,0.60,106704.,25000
712,49.2,0.35,0.5507,0.0243,0.0153,0.149,0.376,0.626,111.253,0.042,2.783,2.551,0.60,106809.,25000
713,51.6,0.36,0.5496,0.0216,0.0143,0.140,0.352,0.558,104.106,0.040,2.481,2.430,0.60,106920.,25000
714,53.9,0.38,0.5419,0.0189,0.0133,0.130,0.327,0.488,96.617,0.037,2.172,2.292,0.60,107035.,25000
715,56.3,0.40,0.5245,0.0161,0.0122,0.119,0.300,0.416,88.852,0.034,1.852,2.126,0.60,107155.,25000
716,58.6,0.41,0.4929,0.0133,0.0111,0.108,0.273,0.342,80.864,0.031,1.521,1.918,0.60,107280.,25000
717,61.0,0.43,0.4370,0.0102,0.0100,0.098,0.246,0.262,72.750,0.028,1.166,1.635,0.60,107411.,25000
718,63.3,0.45,0.3474,0.0069,0.0088,0.086,0.217,0.177,64.084,0.024,0.787,1.252,0.60,107546.,25000
719,65.6,0.46,0.2092,0.0034,0.0076,0.074,0.187,0.089,55.320,0.021,0.394,0.727,0.60,107686.,25000
720,68.0,0.48,-0.0059,-0.0001,0.0064,0.063,0.158,-0.002,46.650,0.018,-0.009,-0.020,0.60,107831.,25000
721,0.0,0.00,0.0000,0.0552,0.0222,0.245,0.593,1.541,182.362,0.067,6.853,3.832,0.62,109899.,26000
722,2.4,0.02,0.0406,0.0552,0.0225,0.247,0.599,1.541,184.345,0.068,6.854,3.791,0.62,109902.,26000
723,4.9,0.03,0.0804,0.0552,0.0227,0.250,0.606,1.541,186.428,0.068,6.856,3.750,0.62,109910.,26000
724,7.3,0.05,0.1192,0.0552,0.0230,0.253,0.613,1.542,188.578,0.069,6.858,3.708,0.62,109923.,26000
725,9.8,0.07,0.1570,0.0553,0.0233,0.256,0.621,1.542,190.931,0.070,6.860,3.664,0.62,109942.,26000
726,12.2,0.08,0.1941,0.0552,0.0235,0.259,0.627,1.541,193.013,0.071,6.856,3.622,0.62,109967.,26000
727,14.7,0.10,0.2296,0.0568,0.0246,0.270,0.655,1.586,201.428,0.074,7.054,3.571,0.62,109996.,26000
728,17.1,0.12,0.2641,0.0565,0.0248,0.272,0.660,1.577,203.163,0.075,7.015,3.521,0.62,110032.,26000
729,19.6,0.13,0.2975,0.0556,0.0248,0.272,0.660,1.553,202.924,0.075,6.907,3.471,0.62,110072.,26000
730,22.0,0.15,0.3300,0.0542,0.0245,0.269,0.652,1.514,200.657,0.074,6.733,3.422,0.62,110118.,26000
731,24.4,0.17,0.3620,0.0506,0.0231,0.254,0.617,1.413,189.696,0.070,6.284,3.378,0.62,110170.,26000
732,26.9,0.18,0.3827,0.0491,0.0234,0.257,0.622,1.371,191.474,0.070,6.096,3.247,0.62,110226.,26000
733,29.3,0.20,0.4163,0.0466,0.0222,0.244,0.592,1.300,182.117,0.067,5.782,3.237,0.62,110288.,26000
734,31.8,0.22,0.4325,0.0448,0.0223,0.245,0.593,1.250,182.537,0.067,5.558,3.105,0.62,110356.,26000
735,34.2,0.23,0.4622,0.0422,0.0211,0.232,0.563,1.177,173.327,0.064,5.237,3.081,0.62,110429.,26000
736,36.7,0.25,0.4748,0.0401,0.0210,0.231,0.559,1.120,172.043,0.063,4.984,2.954,0.62,110507.,26000
737,39.1,0.26,0.4931,0.0377,0.0203,0.223,0.540,1.053,166.045,0.061,4.683,2.876,0.62,110590.,26000
738,41.6,0.28,0.5091,0.0352,0.0195,0.214,0.519,0.984,159.657,0.059,4.376,2.795,0.62,110679.,26000
739,44.0,0.30,0.5291,0.0325,0.0183,0.201,0.488,0.907,150.037,0.055,4.036,2.743,0.62,110773.,26000
740,46.4,0.31,0.5398,0.0300,0.0174,0.192,0.465,0.836,143.020,0.053,3.718,2.651,0.62,110873.,26000
741,48.9,0.33,0.5475,0.0273,0.0165,0.182,0.440,0.763,135.417,0.050,3.393,2.555,0.62,110977.,26000
742,51.3,0.35,0.5469,0.0248,0.0157,0.173,0.419,0.691,129.028,0.047,3.075,2.430,0.62,111087.,26000
743,53.8,0.36,0.5621,0.0224,0.0145,0.160,0.387,0.626,119.113,0.044,2.785,2.384,0.62,111203.,26000
744,56.2,0.38,0.5519,0.0195,0.0134,0.148,0.358,0.544,110.263,0.040,2.422,2.239,0.62,111323.,26000
745,58.7,0.40,0.5310,0.0165,0.0123,0.135,0.328,0.460,100.987,0.037,2.045,2.065,0.62,111449.,26000
746,61.1,0.41,0.4944,0.0133,0.0112,0.123,0.298,0.372,91.523,0.034,1.656,1.846,0.62,111580.,26000
747,63.5,0.43,0.4343,0.0101,0.0100,0.110,0.266,0.281,81.702,0.030,1.249,1.559,0.62,111716.,26000
748,66.0,0.45,0.3417,0.0067,0.0087,0.096,0.233,0.187,71.709,0.026,0.831,1.181,0.63,111857.,26000
749,68.4,0.46,0.2003,0.0033,0.0075,0.083,0.201,0.091,61.753,0.023,0.404,0.668,0.63,112003.,26000
750,70.9,0.48,-0.0074,-0.0001,0.0064,0.071,0.171,-0.003,52.707,0.019,-0.012,-0.024,0.63,112154.,26000
751,0.0,0.00,0.0000,0.0550,0.0221,0.272,0.636,1.656,203.036,0.072,7.364,3.698,0.64,114126.,27000
752,2.5,0.02,0.0406,0.0549,0.0223,0.275,0.642,1.653,205.121,0.073,7.352,3.655,0.64,114129.,27000
753,5.1,0.03,0.0803,0.0548,0.0226,0.278,0.649,1.650,207.170,0.073,7.340,3.613,0.64,114137.,27000
754,7.6,0.05,0.1190,0.0547,0.0228,0.281,0.655,1.648,209.370,0.074,7.329,3.569,0.64,114151.,27000
755,10.1,0.07,0.1566,0.0547,0.0231,0.284,0.663,1.645,211.792,0.075,7.316,3.522,0.64,114171.,27000
756,12.7,0.08,0.1934,0.0545,0.0233,0.287,0.670,1.641,213.908,0.076,7.301,3.480,0.64,114196.,27000
757,15.2,0.10,0.2290,0.0542,0.0235,0.289,0.674,1.631,215.374,0.076,7.254,3.435,0.64,114227.,27000
758,17.7,0.12,0.2632,0.0536,0.0235,0.290,0.677,1.612,216.147,0.076,7.171,3.383,0.64,114263.,27000
759,20.3,0.13,0.2962,0.0525,0.0234,0.289,0.674,1.581,215.197,0.076,7.032,3.332,0.64,114305.,27000
760,22.8,0.15,0.3284,0.0512,0.0232,0.285,0.666,1.541,212.814,0.075,6.853,3.284,0.64,114353.,27000
761,25.3,0.17,0.3587,0.0495,0.0228,0.281,0.656,1.490,209.437,0.074,6.629,3.228,0.64,114406.,27000
762,27.9,0.18,0.3862,0.0476,0.0224,0.276,0.643,1.432,205.549,0.073,6.368,3.159,0.64,114465.,27000
763,30.4,0.20,0.4120,0.0455,0.0219,0.270,0.630,1.370,201.110,0.071,6.093,3.090,0.64,114529.,27000
764,33.0,0.21,0.4358,0.0434,0.0214,0.263,0.615,1.306,196.337,0.069,5.808,3.017,0.64,114599.,27000
765,35.5,0.23,0.4576,0.0412,0.0208,0.256,0.598,1.239,191.143,0.068,5.513,2.941,0.64,114675.,27000
766,38.0,0.25,0.4771,0.0389,0.0202,0.249,0.581,1.172,185.751,0.066,5.213,2.862,0.64,114755.,27000
767,40.6,0.26,0.4951,0.0366,0.0196,0.241,0.562,1.103,179.603,0.064,4.904,2.785,0.64,114842.,27000
768,43.1,0.28,0.5115,0.0343,0.0188,0.232,0.541,1.031,172.755,0.061,4.587,2.707,0.65,114934.,27000
769,45.6,0.30,0.5248,0.0319,0.0181,0.222,0.519,0.959,165.819,0.059,4.266,2.624,0.65,115031.,27000
770,48.2,0.31,0.5354,0.0294,0.0172,0.212,0.496,0.885,158.351,0.056,3.938,2.536,0.65,115134.,27000
771,50.7,0.33,0.5437,0.0269,0.0163,0.201,0.470,0.809,150.089,0.053,3.600,2.446,0.65,115243.,27000
772,53.2,0.35,0.5481,0.0243,0.0154,0.190,0.442,0.732,141.357,0.050,3.256,2.349,0.65,115357.,27000
773,55.8,0.36,0.5478,0.0217,0.0144,0.177,0.414,0.653,132.160,0.047,2.904,2.241,0.65,115476.,27000
774,58.3,0.38,0.5410,0.0190,0.0133,0.164,0.384,0.572,122.527,0.043,2.543,2.117,0.65,115601.,27000
775,60.8,0.40,0.5247,0.0162,0.0123,0.151,0.352,0.488,112.474,0.040,2.170,1.967,0.65,115731.,27000
776,63.4,0.41,0.4947,0.0133,0.0111,0.137,0.320,0.401,102.251,0.036,1.786,1.781,0.65,115866.,27000
777,65.9,0.43,0.4374,0.0102,0.0100,0.123,0.288,0.307,92.010,0.033,1.366,1.514,0.65,116007.,27000
778,68.4,0.45,0.3477,0.0069,0.0088,0.109,0.254,0.207,81.007,0.029,0.921,1.159,0.65,116153.,27000
779,71.0,0.46,0.2089,0.0034,0.0076,0.094,0.219,0.103,69.882,0.025,0.460,0.671,0.65,116305.,27000
780,73.5,0.48,-0.0064,-0.0001,0.0064,0.079,0.185,-0.003,58.961,0.021,-0.011,-0.020,0.65,116462.,27000
781,0.0,0.00,0.0000,0.0554,0.0217,0.298,0.672,1.793,222.492,0.076,7.977,3.656,0.67,118353.,28000
782,2.6,0.02,0.0415,0.0553,0.0219,0.301,0.677,1.789,224.128,0.076,7.956,3.620,0.67,118356.,28000
783,5.2,0.03,0.0822,0.0551,0.0220,0.303,0.681,1.783,225.771,0.077,7.933,3.583,0.67,118364.,28000
784,7.8,0.05,0.1220,0.0549,0.0222,0.305,0.687,1.778,227.454,0.078,7.909,3.546,0.67,118379.,28000
785,10.5,0.07,0.1609,0.0548,0.0224,0.307,0.692,1.773,229.164,0.078,7.885,3.509,0.67,118399.,28000
786,13.1,0.08,0.1990,0.0546,0.0225,0.310,0.697,1.767,230.862,0.079,7.858,3.471,0.67,118425.,28000
787,15.7,0.10,0.2362,0.0543,0.0227,0.312,0.702,1.759,232.418,0.079,7.824,3.433,0.67,118456.,28000
788,18.3,0.12,0.2722,0.0538,0.0228,0.313,0.703,1.742,233.055,0.079,7.750,3.391,0.67,118494.,28000
789,20.9,0.13,0.3064,0.0528,0.0226,0.311,0.700,1.708,231.862,0.079,7.596,3.341,0.67,118537.,28000
790,23.5,0.15,0.3390,0.0513,0.0224,0.307,0.692,1.660,229.134,0.078,7.382,3.285,0.67,118586.,28000
791,26.2,0.16,0.3698,0.0495,0.0220,0.302,0.680,1.602,225.359,0.077,7.128,3.225,0.67,118640.,28000
792,28.8,0.18,0.3983,0.0474,0.0215,0.296,0.666,1.536,220.578,0.075,6.831,3.158,0.67,118701.,28000
793,31.4,0.20,0.4246,0.0453,0.0211,0.289,0.651,1.467,215.586,0.074,6.524,3.086,0.67,118767.,28000
794,34.0,0.21,0.4485,0.0431,0.0206,0.282,0.635,1.396,210.468,0.072,6.210,3.009,0.67,118839.,28000
795,36.6,0.23,0.4701,0.0409,0.0200,0.275,0.619,1.323,204.967,0.070,5.886,2.928,0.67,118916.,28000
796,39.2,0.25,0.4896,0.0386,0.0194,0.267,0.601,1.249,199.020,0.068,5.556,2.847,0.67,118999.,28000
797,41.8,0.26,0.5070,0.0363,0.0188,0.258,0.581,1.174,192.630,0.066,5.220,2.763,0.67,119088.,28000
798,44.5,0.28,0.5222,0.0339,0.0182,0.249,0.561,1.098,185.857,0.063,4.883,2.679,0.67,119182.,28000
799,47.1,0.30,0.5354,0.0316,0.0175,0.240,0.540,1.023,178.825,0.061,4.549,2.594,0.67,119283.,28000
800,49.7,0.31,0.5458,0.0292,0.0167,0.230,0.517,0.946,171.257,0.058,4.208,2.505,0.67,119388.,28000
801,52.3,0.33,0.5532,0.0268,0.0159,0.219,0.492,0.867,163.065,0.056,3.858,2.412,0.67,119500.,28000
802,54.9,0.35,0.5568,0.0243,0.0151,0.207,0.466,0.787,154.391,0.053,3.501,2.312,0.67,119617.,28000
803,57.5,0.36,0.5557,0.0218,0.0142,0.195,0.438,0.705,145.270,0.050,3.138,2.203,0.67,119739.,28000
804,60.2,0.38,0.5479,0.0192,0.0132,0.182,0.409,0.621,135.546,0.046,2.762,2.078,0.67,119867.,28000
805,62.8,0.39,0.5309,0.0165,0.0123,0.168,0.379,0.534,125.494,0.043,2.374,1.929,0.67,120001.,28000
806,65.4,0.41,0.4999,0.0137,0.0113,0.155,0.348,0.444,115.372,0.039,1.973,1.744,0.67,120140.,28000
807,68.0,0.43,0.4477,0.0107,0.0102,0.140,0.316,0.346,104.630,0.036,1.541,1.502,0.67,120285.,28000
808,70.6,0.44,0.3662,0.0075,0.0091,0.125,0.280,0.242,92.891,0.032,1.078,1.183,0.67,120435.,28000
809,73.2,0.46,0.2412,0.0041,0.0079,0.108,0.244,0.134,80.894,0.028,0.596,0.751,0.67,120590.,28000
810,75.8,0.48,-0.0048,-0.0001,0.0063,0.087,0.196,-0.002,64.772,0.022,-0.009,-0.014,0.67,120751.,28000
811,0.0,0.00,0.0000,0.0563,0.0221,0.337,0.731,1.954,250.938,0.083,8.690,3.531,0.69,122580.,29000
812,2.7,0.02,0.0418,0.0561,0.0219,0.334,0.725,1.948,248.842,0.082,8.663,3.550,0.69,122583.,29000
813,5.4,0.03,0.0813,0.0559,0.0224,0.341,0.742,1.940,254.599,0.084,8.629,3.456,0.69,122591.,29000
814,8.1,0.05,0.1207,0.0557,0.0225,0.344,0.747,1.933,256.482,0.084,8.597,3.418,0.69,122606.,29000
815,10.7,0.07,0.1590,0.0555,0.0227,0.347,0.753,1.925,258.433,0.085,8.564,3.379,0.69,122626.,29000
816,13.4,0.08,0.1965,0.0552,0.0229,0.349,0.759,1.917,260.308,0.086,8.528,3.341,0.69,122653.,29000
817,16.1,0.10,0.2394,0.0550,0.0225,0.343,0.745,1.910,255.516,0.084,8.498,3.391,0.69,122685.,29000
818,18.8,0.11,0.2686,0.0546,0.0232,0.353,0.768,1.894,263.455,0.087,8.426,3.261,0.69,122723.,29000
819,21.5,0.13,0.3024,0.0536,0.0231,0.352,0.766,1.861,262.826,0.087,8.279,3.212,0.69,122767.,29000
820,24.2,0.15,0.3448,0.0528,0.0225,0.343,0.744,1.834,255.431,0.084,8.156,3.256,0.69,122817.,29000
821,26.8,0.16,0.3650,0.0503,0.0225,0.343,0.745,1.748,255.582,0.084,7.775,3.102,0.69,122872.,29000
822,29.5,0.18,0.4048,0.0487,0.0215,0.329,0.715,1.690,245.160,0.081,7.519,3.127,0.69,122934.,29000
823,32.2,0.20,0.4188,0.0457,0.0214,0.326,0.708,1.588,242.901,0.080,7.065,2.966,0.69,123001.,29000
824,34.9,0.21,0.4427,0.0436,0.0208,0.318,0.691,1.513,237.118,0.078,6.729,2.894,0.69,123074.,29000
825,37.6,0.23,0.4644,0.0413,0.0203,0.309,0.672,1.434,230.707,0.076,6.379,2.819,0.69,123152.,29000
826,40.3,0.24,0.4963,0.0393,0.0194,0.295,0.642,1.366,220.316,0.073,6.076,2.812,0.69,123237.,29000
827,42.9,0.26,0.5134,0.0369,0.0188,0.286,0.622,1.283,213.346,0.070,5.706,2.727,0.69,123327.,29000
828,45.6,0.28,0.5165,0.0342,0.0184,0.280,0.608,1.189,208.757,0.069,5.287,2.582,0.69,123423.,29000
829,48.3,0.29,0.5408,0.0320,0.0173,0.264,0.575,1.110,197.157,0.065,4.937,2.554,0.69,123525.,29000
830,51.0,0.31,0.5396,0.0292,0.0168,0.256,0.556,1.014,190.649,0.063,4.512,2.414,0.69,123632.,29000
831,53.7,0.33,0.5562,0.0268,0.0157,0.240,0.521,0.931,178.634,0.059,4.140,2.364,0.69,123746.,29000
832,56.4,0.34,0.5576,0.0241,0.0148,0.226,0.491,0.838,168.509,0.055,3.729,2.257,0.69,123864.,29000
833,59.0,0.36,0.5473,0.0213,0.0139,0.213,0.462,0.740,158.643,0.052,3.289,2.114,0.69,123989.,29000
834,61.7,0.37,0.5431,0.0186,0.0128,0.196,0.425,0.646,145.982,0.048,2.873,2.007,0.70,124119.,29000
835,64.4,0.39,0.5230,0.0158,0.0118,0.180,0.392,0.549,134.568,0.044,2.444,1.852,0.70,124255.,29000
836,67.1,0.41,0.4849,0.0128,0.0107,0.163,0.355,0.443,121.909,0.040,1.971,1.648,0.70,124397.,29000
837,69.8,0.42,0.4281,0.0097,0.0096,0.147,0.319,0.338,109.453,0.036,1.502,1.399,0.70,124544.,29000
838,72.5,0.44,0.3425,0.0066,0.0085,0.130,0.282,0.230,96.776,0.032,1.023,1.078,0.70,124696.,29000
839,75.1,0.46,0.2016,0.0032,0.0073,0.111,0.241,0.112,82.793,0.027,0.497,0.612,0.70,124855.,29000
840,77.8,0.47,-0.0025,0.0000,0.0062,0.094,0.205,-0.001,70.320,0.023,-0.005,-0.007,0.70,125018.,29000
841,0.0,0.00,0.0000,0.0550,0.0214,0.361,0.759,2.043,269.560,0.086,9.087,3.438,0.71,126807.,30000
842,2.8,0.02,0.0415,0.0549,0.0215,0.364,0.764,2.038,271.232,0.086,9.067,3.409,0.71,126810.,30000
843,5.6,0.03,0.0823,0.0547,0.0217,0.366,0.769,2.034,272.995,0.087,9.047,3.379,0.71,126819.,30000
844,8.3,0.05,0.1223,0.0546,0.0218,0.369,0.774,2.029,274.859,0.087,9.026,3.349,0.71,126834.,30000
845,11.1,0.07,0.1616,0.0544,0.0220,0.371,0.779,2.023,276.494,0.088,8.998,3.319,0.71,126855.,30000
846,13.9,0.08,0.2002,0.0543,0.0221,0.373,0.784,2.018,278.283,0.089,8.974,3.288,0.71,126882.,30000
847,16.7,0.10,0.2381,0.0542,0.0223,0.376,0.790,2.015,280.385,0.089,8.962,3.259,0.71,126916.,30000
848,19.4,0.11,0.2656,0.0540,0.0232,0.392,0.823,2.006,291.962,0.093,8.923,3.116,0.71,126955.,30000
849,22.2,0.13,0.3108,0.0537,0.0225,0.380,0.799,1.994,283.513,0.090,8.871,3.191,0.71,127000.,30000
850,25.0,0.15,0.3430,0.0525,0.0225,0.379,0.797,1.952,282.852,0.090,8.684,3.131,0.71,127052.,30000
851,27.8,0.16,0.3612,0.0503,0.0227,0.384,0.806,1.871,285.994,0.091,8.321,2.967,0.71,127109.,30000
852,30.5,0.18,0.4030,0.0486,0.0216,0.365,0.766,1.804,271.924,0.087,8.024,3.009,0.72,127173.,30000
853,33.3,0.20,0.4291,0.0463,0.0211,0.356,0.748,1.720,265.671,0.085,7.651,2.937,0.72,127242.,30000
854,36.1,0.21,0.4537,0.0442,0.0207,0.349,0.733,1.644,260.182,0.083,7.313,2.866,0.72,127318.,30000
855,38.9,0.23,0.4754,0.0418,0.0201,0.339,0.712,1.554,252.647,0.080,6.910,2.789,0.72,127399.,30000
856,41.7,0.24,0.4953,0.0396,0.0196,0.330,0.694,1.473,246.301,0.078,6.550,2.712,0.72,127487.,30000
