,V,J,Pe,Ct,Cp,PWR,Torque,Thrust,PWR,Torque,Thrust,THR/PWR,Mach,Reyn,RPM
433,29.0,0.41,0.4728,0.2092,0.1807,0.153,0.644,0.937,114.307,0.073,4.169,3.719,0.30,61485.,15000
434,31.4,0.44,0.4979,0.1993,0.1771,0.150,0.631,0.893,112.034,0.071,3.972,3.615,0.30,61640.,15000
435,33.8,0.48,0.5209,0.1892,0.1730,0.147,0.617,0.848,109.456,0.070,3.770,3.512,0.30,61807.,15000
436,36.2,0.51,0.5430,0.1788,0.1681,0.143,0.599,0.801,106.321,0.068,3.563,3.417,0.30,61987.,15000
437,38.7,0.54,0.5634,0.1681,0.1624,0.138,0.579,0.753,102.760,0.065,3.349,3.324,0.30,62178.,15000
438,41.1,0.58,0.5815,0.1571,0.1562,0.133,0.557,0.704,98.847,0.063,3.130,3.229,0.30,62380.,15000
439,43.5,0.61,0.5971,0.1457,0.1495,0.127,0.533,0.653,94.563,0.060,2.904,3.131,0.30,62595.,15000
440,45.9,0.65,0.6099,0.1340,0.1420,0.121,0.506,0.600,89.861,0.057,2.670,3.030,0.30,62820.,15000
441,48.3,0.68,0.6195,0.1220,0.1340,0.114,0.478,0.546,84.756,0.054,2.430,2.924,0.30,63058.,15000
442,50.7,0.71,0.6251,0.1096,0.1252,0.106,0.446,0.491,79.228,0.050,2.183,2.810,0.31,63306.,15000
443,53.2,0.75,0.6259,0.0969,0.1159,0.098,0.413,0.434,73.296,0.047,1.930,2.686,0.31,63565.,15000
444,55.6,0.78,0.6195,0.0838,0.1059,0.090,0.378,0.376,67.005,0.043,1.671,2.543,0.31,63835.,15000
445,58.0,0.82,0.6030,0.0706,0.0955,0.081,0.341,0.316,60.447,0.038,1.406,2.372,0.31,64117.,15000
446,60.4,0.85,0.5715,0.0570,0.0848,0.072,0.302,0.255,53.647,0.034,1.135,2.158,0.31,64408.,15000
447,62.8,0.88,0.5165,0.0431,0.0737,0.063,0.263,0.193,46.653,0.030,0.858,1.875,0.31,64711.,15000
448,65.2,0.92,0.4239,0.0289,0.0626,0.053,0.223,0.129,39.625,0.025,0.576,1.482,0.31,65023.,15000
449,67.7,0.95,0.2672,0.0145,0.0515,0.044,0.184,0.065,32.591,0.021,0.288,0.901,0.31,65346.,15000
450,70.1,0.99,-0.0001,0.0000,0.0406,0.034,0.145,0.000,25.708,0.016,0.000,0.000,0.31,65679.,15000
451,0.0,0.00,0.0000,0.2995,0.1919,0.198,0.778,1.526,147.321,0.088,6.789,4.699,0.32,64621.,16000
452,2.6,0.03,0.0519,0.2951,0.1936,0.199,0.785,1.504,148.645,0.089,6.689,4.589,0.32,64627.,16000
453,5.2,0.07,0.1013,0.2900,0.1949,0.201,0.791,1.478,149.663,0.089,6.576,4.480,0.32,64648.,16000
454,7.7,0.10,0.1483,0.2844,0.1957,0.202,0.794,1.449,150.300,0.090,6.447,4.374,0.32,64681.,16000
455,10.3,0.14,0.1930,0.2779,0.1961,0.202,0.795,1.417,150.534,0.090,6.301,4.269,0.32,64728.,16000
456,12.9,0.17,0.2355,0.2708,0.1957,0.202,0.794,1.380,150.263,0.090,6.140,4.167,0.32,64789.,16000
457,15.5,0.20,0.2759,0.2631,0.1947,0.201,0.790,1.341,149.519,0.089,5.965,4.068,0.32,64863.,16000
458,18.0,0.24,0.3141,0.2549,0.1933,0.199,0.784,1.299,148.388,0.089,5.778,3.970,0.32,64950.,16000
459,20.6,0.27,0.3502,0.2463,0.1915,0.197,0.777,1.255,147.018,0.088,5.584,3.873,0.32,65050.,16000
460,23.2,0.31,0.3841,0.2375,0.1894,0.195,0.768,1.210,145.405,0.087,5.384,3.776,0.32,65164.,16000
461,25.8,0.34,0.4158,0.2285,0.1870,0.193,0.758,1.164,143.562,0.086,5.180,3.679,0.32,65291.,16000
462,28.4,0.37,0.4454,0.2192,0.1842,0.190,0.747,1.117,141.432,0.084,4.969,3.582,0.32,65431.,16000
463,30.9,0.41,0.4728,0.2096,0.1810,0.186,0.734,1.068,138.966,0.083,4.751,3.486,0.32,65584.,16000
464,33.5,0.44,0.4979,0.1997,0.1774,0.183,0.719,1.018,136.197,0.081,4.527,3.389,0.32,65750.,16000
465,36.1,0.48,0.5209,0.1895,0.1733,0.178,0.703,0.966,133.052,0.079,4.296,3.292,0.32,65928.,16000
466,38.7,0.51,0.5428,0.1790,0.1684,0.173,0.683,0.913,129.278,0.077,4.059,3.202,0.32,66120.,16000
467,41.2,0.54,0.5632,0.1683,0.1627,0.168,0.660,0.858,124.923,0.075,3.815,3.114,0.32,66323.,16000
468,43.8,0.58,0.5813,0.1572,0.1565,0.161,0.635,0.801,120.146,0.072,3.565,3.026,0.32,66540.,16000
469,46.4,0.61,0.5969,0.1458,0.1496,0.154,0.607,0.743,114.899,0.069,3.306,2.934,0.32,66768.,16000
470,49.0,0.65,0.6097,0.1341,0.1422,0.146,0.577,0.683,109.174,0.065,3.040,2.839,0.32,67009.,16000
471,51.6,0.68,0.6193,0.1220,0.1341,0.138,0.544,0.622,102.966,0.061,2.766,2.740,0.32,67262.,16000
472,54.1,0.71,0.6250,0.1096,0.1254,0.129,0.508,0.559,96.260,0.057,2.486,2.633,0.33,67527.,16000
473,56.7,0.75,0.6258,0.0969,0.1160,0.119,0.470,0.494,89.055,0.053,2.198,2.517,0.33,67804.,16000
474,59.3,0.78,0.6195,0.0840,0.1061,0.109,0.430,0.428,81.441,0.049,1.903,2.383,0.33,68092.,16000
475,61.9,0.82,0.6031,0.0707,0.0957,0.099,0.388,0.360,73.476,0.044,1.602,2.223,0.33,68392.,16000
476,64.4,0.85,0.5718,0.0571,0.0849,0.087,0.345,0.291,65.219,0.039,1.294,2.024,0.33,68704.,16000
477,67.0,0.88,0.5172,0.0432,0.0739,0.076,0.300,0.220,56.750,0.034,0.980,1.760,0.33,69026.,16000
478,69.6,0.92,0.4251,0.0290,0.0628,0.065,0.255,0.148,48.183,0.029,0.658,1.393,0.33,69360.,16000
479,72.2,0.95,0.2698,0.0146,0.0516,0.053,0.209,0.074,39.616,0.024,0.331,0.853,0.33,69704.,16000
480,74.8,0.99,-0.0001,0.0000,0.0406,0.042,0.165,0.000,31.163,0.019,0.000,0.000,0.33,70059.,16000
481,0.0,0.00,0.0000,0.2997,0.1921,0.237,0.880,1.725,176.926,0.099,7.671,4.421,0.34,68659.,17000
482,2.7,0.03,0.0520,0.2955,0.1939,0.239,0.888,1.700,178.573,0.100,7.562,4.318,0.34,68667.,17000
483,5.5,0.07,0.1016,0.2905,0.1953,0.241,0.894,1.672,179.836,0.101,7.436,4.216,0.34,68688.,17000
484,8.2,0.10,0.1487,0.2849,0.1961,0.242,0.898,1.639,180.642,0.101,7.292,4.116,0.34,68724.,17000
485,11.0,0.14,0.1936,0.2786,0.1965,0.243,0.900,1.603,180.946,0.102,7.130,4.018,0.34,68775.,17000
486,13.7,0.17,0.2362,0.2715,0.1962,0.242,0.898,1.562,180.667,0.101,6.949,3.922,0.34,68839.,17000
487,16.5,0.20,0.2767,0.2638,0.1952,0.241,0.894,1.518,179.788,0.101,6.751,3.829,0.34,68918.,17000
488,19.2,0.24,0.3150,0.2554,0.1937,0.239,0.887,1.470,178.424,0.100,6.538,3.736,0.34,69011.,17000
489,22.0,0.27,0.3511,0.2468,0.1919,0.237,0.879,1.420,176.761,0.099,6.317,3.644,0.34,69119.,17000
490,24.7,0.31,0.3851,0.2380,0.1898,0.234,0.869,1.369,174.811,0.098,6.090,3.552,0.34,69240.,17000
491,27.5,0.34,0.4168,0.2288,0.1874,0.231,0.858,1.317,172.558,0.097,5.857,3.461,0.34,69376.,17000
492,30.2,0.38,0.4464,0.2195,0.1846,0.228,0.845,1.263,169.974,0.095,5.617,3.370,0.34,69525.,17000
493,33.0,0.41,0.4738,0.2098,0.1813,0.224,0.830,1.207,166.996,0.094,5.369,3.279,0.34,69689.,17000
494,35.7,0.44,0.4990,0.1998,0.1777,0.219,0.813,1.150,163.624,0.092,5.114,3.187,0.34,69866.,17000
495,38.5,0.48,0.5219,0.1895,0.1735,0.214,0.794,1.091,159.802,0.090,4.851,3.096,0.34,70057.,17000
496,41.2,0.51,0.5436,0.1790,0.1686,0.208,0.772,1.030,155.265,0.087,4.581,3.009,0.34,70261.,17000
497,44.0,0.55,0.5639,0.1682,0.1629,0.201,0.746,0.968,149.993,0.084,4.305,2.927,0.34,70479.,17000
498,46.7,0.58,0.5820,0.1570,0.1565,0.193,0.717,0.904,144.168,0.081,4.019,2.843,0.34,70710.,17000
499,49.4,0.61,0.6089,0.1459,0.1472,0.182,0.674,0.839,135.567,0.076,3.734,2.809,0.34,70954.,17000
500,52.2,0.65,0.6220,0.1341,0.1398,0.173,0.640,0.771,128.723,0.072,3.431,2.718,0.34,71212.,17000
501,54.9,0.68,0.6432,0.1223,0.1298,0.160,0.594,0.704,119.523,0.067,3.130,2.670,0.35,71482.,17000
502,57.7,0.72,0.6496,0.1098,0.1212,0.150,0.555,0.632,111.597,0.063,2.811,2.568,0.35,71765.,17000
503,60.4,0.75,0.6510,0.0971,0.1119,0.138,0.513,0.558,103.094,0.058,2.484,2.457,0.35,72061.,17000
504,63.2,0.78,0.6449,0.0839,0.1022,0.126,0.468,0.483,94.110,0.053,2.149,2.328,0.35,72369.,17000
505,65.9,0.82,0.6282,0.0706,0.0921,0.114,0.422,0.406,84.798,0.048,1.807,2.173,0.35,72689.,17000
506,68.7,0.85,0.5953,0.0569,0.0816,0.101,0.373,0.327,75.109,0.042,1.456,1.977,0.35,73022.,17000
507,71.4,0.89,0.5520,0.0432,0.0695,0.086,0.318,0.249,64.003,0.036,1.107,1.763,0.35,73367.,17000
508,74.2,0.92,0.4531,0.0289,0.0588,0.073,0.269,0.166,54.182,0.030,0.740,1.393,0.35,73723.,17000
509,76.9,0.96,0.2879,0.0146,0.0483,0.060,0.221,0.084,44.528,0.025,0.373,0.854,0.35,74091.,17000
510,79.7,0.99,0.0017,0.0001,0.0375,0.046,0.172,0.000,34.503,0.019,0.002,0.005,0.35,74470.,17000
511,0.0,0.00,0.0000,0.3004,0.1866,0.274,0.958,1.938,204.052,0.108,8.620,4.308,0.36,72698.,18000
512,2.9,0.03,0.0537,0.2963,0.1885,0.276,0.968,1.911,206.067,0.109,8.501,4.207,0.36,72706.,18000
513,5.8,0.07,0.1048,0.2915,0.1899,0.278,0.975,1.880,207.638,0.110,8.364,4.107,0.36,72729.,18000
514,8.7,0.10,0.1535,0.2860,0.1909,0.280,0.980,1.845,208.694,0.111,8.206,4.009,0.36,72767.,18000
515,11.6,0.14,0.1998,0.2797,0.1913,0.280,0.982,1.804,209.126,0.111,8.026,3.914,0.36,72820.,18000
516,14.6,0.17,0.2437,0.2727,0.1910,0.280,0.981,1.759,208.838,0.111,7.824,3.820,0.36,72889.,18000
517,17.5,0.20,0.2857,0.2649,0.1900,0.279,0.975,1.709,207.731,0.110,7.602,3.732,0.36,72973.,18000
518,20.4,0.24,0.3258,0.2566,0.1883,0.276,0.967,1.656,205.860,0.109,7.364,3.648,0.36,73071.,18000
519,23.3,0.27,0.3640,0.2481,0.1862,0.273,0.956,1.600,203.564,0.108,7.118,3.566,0.36,73185.,18000
520,26.2,0.31,0.4001,0.2392,0.1838,0.269,0.943,1.543,200.917,0.107,6.865,3.484,0.36,73314.,18000
521,29.1,0.34,0.4342,0.2302,0.1810,0.265,0.929,1.485,197.903,0.105,6.605,3.403,0.36,73458.,18000
522,32.0,0.38,0.4664,0.2209,0.1779,0.261,0.913,1.425,194.491,0.103,6.337,3.322,0.36,73616.,18000
523,34.9,0.41,0.4963,0.2112,0.1744,0.256,0.895,1.362,190.680,0.101,6.060,3.241,0.36,73790.,18000
524,37.8,0.44,0.5240,0.2012,0.1705,0.250,0.875,1.298,186.400,0.099,5.774,3.159,0.36,73977.,18000
525,40.7,0.48,0.5497,0.1910,0.1661,0.244,0.853,1.232,181.596,0.096,5.479,3.077,0.36,74180.,18000
526,43.7,0.51,0.5731,0.1804,0.1613,0.236,0.828,1.164,176.303,0.094,5.177,2.994,0.36,74396.,18000
527,46.6,0.55,0.5947,0.1695,0.1557,0.228,0.800,1.094,170.273,0.090,4.864,2.913,0.36,74627.,18000
528,49.5,0.58,0.6141,0.1583,0.1497,0.219,0.768,1.021,163.616,0.087,4.542,2.831,0.36,74873.,18000
529,52.4,0.61,0.6309,0.1467,0.1430,0.210,0.734,0.947,156.323,0.083,4.211,2.747,0.36,75132.,18000
530,55.3,0.65,0.6449,0.1349,0.1357,0.199,0.697,0.870,148.372,0.079,3.870,2.660,0.36,75404.,18000
531,58.2,0.68,0.6640,0.1230,0.1265,0.186,0.650,0.794,138.348,0.073,3.530,2.602,0.37,75691.,18000
532,61.1,0.72,0.6714,0.1106,0.1181,0.173,0.606,0.713,129.112,0.068,3.172,2.505,0.37,75991.,18000
533,64.0,0.75,0.6737,0.0978,0.1091,0.160,0.560,0.631,119.224,0.063,2.806,2.400,0.37,76305.,18000
534,66.9,0.79,0.6803,0.0849,0.0980,0.144,0.503,0.547,107.120,0.057,2.435,2.318,0.37,76631.,18000
535,69.9,0.82,0.6647,0.0715,0.0881,0.129,0.452,0.461,96.358,0.051,2.051,2.170,0.37,76971.,18000
536,72.8,0.85,0.6327,0.0578,0.0779,0.114,0.400,0.373,85.215,0.045,1.657,1.983,0.37,77324.,18000
537,75.7,0.89,0.5740,0.0437,0.0675,0.099,0.347,0.282,73.845,0.039,1.253,1.730,0.37,77689.,18000
538,78.6,0.92,0.4730,0.0293,0.0571,0.084,0.293,0.189,62.430,0.033,0.840,1.373,0.37,78067.,18000
539,81.5,0.96,0.3006,0.0147,0.0467,0.068,0.240,0.095,51.077,0.027,0.421,0.841,0.37,78457.,18000
540,84.4,0.99,-0.0002,0.0000,0.0366,0.054,0.188,0.000,39.981,0.021,0.000,-0.001,0.37,78859.,18000
541,0.0,0.00,0.0000,0.3006,0.1850,0.319,1.058,2.161,237.852,0.120,9.611,4.120,0.38,76737.,19000
542,3.1,0.03,0.0542,0.2966,0.1869,0.322,1.069,2.132,240.322,0.121,9.483,4.024,0.38,76745.,19000
543,6.1,0.07,0.1059,0.2919,0.1884,0.325,1.077,2.098,242.218,0.122,9.333,3.929,0.38,76769.,19000
544,9.2,0.10,0.1551,0.2866,0.1894,0.327,1.083,2.060,243.484,0.122,9.161,3.837,0.38,76810.,19000
545,12.3,0.14,0.2019,0.2804,0.1898,0.327,1.085,2.016,244.015,0.123,8.965,3.746,0.38,76866.,19000
546,15.4,0.17,0.2465,0.2735,0.1895,0.327,1.084,1.966,243.704,0.122,8.743,3.658,0.38,76938.,19000
547,18.4,0.20,0.2889,0.2658,0.1886,0.325,1.078,1.910,242.434,0.122,8.497,3.574,0.38,77027.,19000
548,21.5,0.24,0.3296,0.2575,0.1868,0.322,1.069,1.851,240.236,0.121,8.232,3.494,0.38,77131.,19000
549,24.6,0.27,0.3682,0.2489,0.1847,0.319,1.057,1.789,237.515,0.119,7.957,3.416,0.38,77251.,19000
550,27.7,0.31,0.4083,0.2403,0.1810,0.312,1.035,1.727,232.691,0.117,7.682,3.367,0.38,77388.,19000
551,30.7,0.34,0.4434,0.2312,0.1781,0.307,1.019,1.662,229.055,0.115,7.392,3.291,0.38,77539.,19000
552,33.8,0.38,0.4766,0.2219,0.1750,0.302,1.001,1.595,224.948,0.113,7.093,3.215,0.38,77707.,19000
553,36.9,0.41,0.5077,0.2122,0.1714,0.295,0.980,1.525,220.352,0.111,6.785,3.140,0.38,77890.,19000
554,40.0,0.44,0.5367,0.2022,0.1674,0.289,0.957,1.454,215.189,0.108,6.466,3.064,0.38,78088.,19000
555,43.0,0.48,0.5635,0.1920,0.1629,0.281,0.932,1.380,209.486,0.105,6.137,2.987,0.38,78302.,19000
556,46.1,0.51,0.5880,0.1814,0.1581,0.273,0.904,1.304,203.242,0.102,5.798,2.909,0.38,78531.,19000
557,49.2,0.55,0.6103,0.1704,0.1526,0.263,0.873,1.225,196.256,0.099,5.448,2.831,0.38,78775.,19000
558,52.2,0.58,0.6304,0.1592,0.1466,0.253,0.839,1.144,188.526,0.095,5.088,2.752,0.38,79034.,19000
559,55.3,0.61,0.6480,0.1476,0.1400,0.241,0.801,1.061,180.029,0.090,4.717,2.672,0.38,79307.,19000
560,58.4,0.65,0.6629,0.1357,0.1328,0.229,0.760,0.975,170.792,0.086,4.337,2.589,0.38,79596.,19000
561,61.5,0.68,0.6745,0.1234,0.1250,0.216,0.715,0.887,160.745,0.081,3.946,2.503,0.39,79898.,19000
562,64.5,0.72,0.6822,0.1109,0.1166,0.201,0.667,0.797,149.930,0.075,3.545,2.411,0.39,80215.,19000
563,67.6,0.75,0.6851,0.0981,0.1076,0.186,0.616,0.705,138.373,0.070,3.136,2.311,0.39,80546.,19000
564,70.7,0.79,0.6876,0.0851,0.0972,0.168,0.556,0.612,125.007,0.063,2.720,2.219,0.39,80891.,19000
565,73.8,0.82,0.6724,0.0717,0.0874,0.151,0.500,0.515,112.369,0.056,2.291,2.079,0.39,81250.,19000
566,76.8,0.85,0.6408,0.0579,0.0772,0.133,0.442,0.416,99.305,0.050,1.853,1.902,0.39,81623.,19000
567,79.9,0.89,0.5831,0.0440,0.0670,0.116,0.383,0.316,86.130,0.043,1.406,1.664,0.39,82009.,19000
568,83.0,0.92,0.4824,0.0296,0.0566,0.098,0.323,0.213,72.717,0.037,0.945,1.326,0.39,82408.,19000
569,86.1,0.96,0.3108,0.0150,0.0460,0.079,0.263,0.108,59.193,0.030,0.478,0.824,0.39,82820.,19000
570,89.1,0.99,-0.0002,0.0000,0.0360,0.062,0.206,0.000,46.280,0.023,0.000,-0.001,0.40,83245.,19000
571,0.0,0.00,0.0000,0.3010,0.1827,0.367,1.158,2.397,273.957,0.131,10.662,3.969,0.40,80776.,20000
572,3.2,0.03,0.0550,0.2971,0.1847,0.371,1.171,2.366,276.997,0.132,10.525,3.874,0.40,80784.,20000
573,6.5,0.07,0.1075,0.2926,0.1863,0.375,1.181,2.330,279.352,0.133,10.364,3.783,0.40,80810.,20000
574,9.7,0.10,0.1574,0.2873,0.1873,0.377,1.187,2.288,280.928,0.134,10.177,3.694,0.40,80852.,20000
575,13.0,0.14,0.2050,0.2812,0.1878,0.378,1.190,2.240,281.606,0.134,9.963,3.608,0.40,80912.,20000
576,16.2,0.17,0.2502,0.2744,0.1876,0.377,1.189,2.185,281.295,0.134,9.720,3.523,0.40,80988.,20000
577,19.4,0.21,0.2935,0.2668,0.1866,0.375,1.182,2.124,279.799,0.134,9.449,3.444,0.40,81082.,20000
578,22.7,0.24,0.3348,0.2585,0.1848,0.372,1.171,2.058,277.205,0.132,9.156,3.368,0.40,81192.,20000
579,25.9,0.27,0.3743,0.2498,0.1827,0.367,1.158,1.990,273.951,0.131,8.849,3.294,0.40,81319.,20000
580,29.2,0.31,0.4117,0.2409,0.1802,0.362,1.142,1.919,270.215,0.129,8.535,3.221,0.40,81462.,20000
581,32.4,0.34,0.4471,0.2318,0.1773,0.357,1.124,1.846,265.962,0.127,8.211,3.148,0.40,81623.,20000
582,35.6,0.38,0.4806,0.2224,0.1741,0.350,1.104,1.771,261.162,0.125,7.878,3.076,0.40,81799.,20000
583,38.9,0.41,0.5120,0.2127,0.1706,0.343,1.081,1.694,255.771,0.122,7.535,3.004,0.40,81993.,20000
584,42.1,0.44,0.5414,0.2027,0.1665,0.335,1.055,1.614,249.686,0.119,7.180,2.932,0.40,82202.,20000
585,45.4,0.48,0.5686,0.1923,0.1620,0.326,1.027,1.532,242.951,0.116,6.813,2.860,0.40,82428.,20000
586,48.6,0.51,0.5936,0.1817,0.1571,0.316,0.996,1.447,235.612,0.112,6.438,2.786,0.40,82669.,20000
587,51.8,0.55,0.6162,0.1707,0.1517,0.305,0.961,1.360,227.448,0.109,6.048,2.712,0.40,82927.,20000
588,55.1,0.58,0.6377,0.1594,0.1454,0.292,0.921,1.270,218.057,0.104,5.648,2.641,0.40,83200.,20000
589,58.3,0.62,0.6555,0.1478,0.1388,0.279,0.880,1.177,208.203,0.099,5.235,2.564,0.40,83489.,20000
590,61.6,0.65,0.6706,0.1358,0.1316,0.265,0.834,1.082,197.423,0.094,4.811,2.485,0.41,83793.,20000
591,64.8,0.68,0.6825,0.1236,0.1239,0.249,0.785,0.984,185.787,0.089,4.377,2.403,0.41,84112.,20000
592,68.0,0.72,0.6905,0.1111,0.1155,0.232,0.732,0.884,173.269,0.083,3.934,2.315,0.41,84447.,20000
593,71.3,0.75,0.7031,0.0985,0.1054,0.212,0.668,0.784,158.112,0.075,3.489,2.250,0.41,84796.,20000
594,74.5,0.79,0.6987,0.0853,0.0961,0.193,0.609,0.680,144.103,0.069,3.023,2.139,0.41,85161.,20000
595,77.7,0.82,0.6834,0.0719,0.0863,0.174,0.547,0.572,129.464,0.062,2.545,2.005,0.41,85539.,20000
596,81.0,0.86,0.6502,0.0579,0.0762,0.153,0.483,0.461,114.232,0.055,2.051,1.831,0.41,85932.,20000
597,84.2,0.89,0.5937,0.0441,0.0660,0.133,0.418,0.351,98.980,0.047,1.560,1.608,0.41,86339.,20000
598,87.5,0.92,0.4862,0.0293,0.0557,0.112,0.353,0.233,83.494,0.040,1.038,1.268,0.41,86761.,20000
599,90.7,0.96,0.3164,0.0150,0.0454,0.091,0.288,0.119,68.112,0.033,0.531,0.796,0.41,87195.,20000
600,93.9,0.99,-0.0005,0.0000,0.0354,0.071,0.224,0.000,53.066,0.025,-0.001,-0.001,0.42,87644.,20000
601,0.0,0.00,0.0000,0.3013,0.1816,0.423,1.269,2.646,315.304,0.143,11.768,3.806,0.42,84815.,21000
602,3.4,0.03,0.0554,0.2976,0.1838,0.428,1.284,2.613,319.138,0.145,11.624,3.714,0.42,84823.,21000
603,6.8,0.07,0.1082,0.2932,0.1855,0.432,1.296,2.574,322.060,0.146,11.451,3.626,0.42,84850.,21000
604,10.2,0.10,0.1585,0.2881,0.1867,0.435,1.304,2.529,324.104,0.147,11.251,3.540,0.42,84895.,21000
605,13.6,0.14,0.2063,0.2822,0.1872,0.436,1.308,2.477,325.058,0.148,11.019,3.457,0.42,84958.,21000
606,17.0,0.17,0.2519,0.2754,0.1871,0.436,1.307,2.418,324.834,0.148,10.755,3.376,0.42,85038.,21000
607,20.4,0.21,0.2955,0.2678,0.1862,0.433,1.301,2.351,323.196,0.147,10.459,3.300,0.42,85136.,21000
608,23.8,0.24,0.3371,0.2595,0.1845,0.429,1.289,2.278,320.246,0.146,10.135,3.227,0.42,85252.,21000
609,27.2,0.27,0.3768,0.2508,0.1823,0.424,1.274,2.202,316.485,0.144,9.795,3.156,0.42,85385.,21000
610,30.6,0.31,0.4144,0.2419,0.1798,0.419,1.256,2.124,312.156,0.142,9.446,3.086,0.42,85537.,21000
611,34.0,0.34,0.4500,0.2327,0.1770,0.412,1.237,2.043,307.254,0.140,9.087,3.016,0.42,85705.,21000
612,37.4,0.38,0.4837,0.2232,0.1738,0.405,1.214,1.960,301.664,0.137,8.718,2.947,0.42,85891.,21000
613,40.8,0.41,0.5154,0.2135,0.1702,0.396,1.189,1.874,295.405,0.134,8.337,2.878,0.42,86094.,21000
614,44.2,0.45,0.5450,0.2034,0.1661,0.387,1.160,1.786,288.341,0.131,7.944,2.809,0.42,86314.,21000
615,47.7,0.48,0.5725,0.1930,0.1616,0.376,1.129,1.695,280.479,0.128,7.538,2.740,0.42,86551.,21000
616,51.1,0.51,0.5977,0.1823,0.1566,0.365,1.094,1.601,271.891,0.124,7.120,2.670,0.42,86805.,21000
617,54.5,0.55,0.6251,0.1715,0.1503,0.350,1.050,1.506,260.943,0.119,6.700,2.618,0.42,87076.,21000
618,57.9,0.58,0.6459,0.1602,0.1443,0.336,1.008,1.406,250.547,0.114,6.256,2.546,0.42,87363.,21000
619,61.3,0.62,0.6642,0.1485,0.1378,0.321,0.963,1.304,239.159,0.109,5.799,2.473,0.42,87667.,21000
620,64.7,0.65,0.6797,0.1365,0.1306,0.304,0.913,1.198,226.754,0.103,5.331,2.397,0.43,87987.,21000
621,68.1,0.68,0.6919,0.1242,0.1229,0.286,0.859,1.090,213.350,0.097,4.850,2.318,0.43,88323.,21000
622,71.5,0.72,0.7001,0.1116,0.1146,0.267,0.801,0.980,198.905,0.090,4.358,2.234,0.43,88674.,21000
623,74.9,0.75,0.7032,0.0986,0.1056,0.246,0.738,0.866,183.322,0.083,3.851,2.142,0.43,89042.,21000
624,78.3,0.79,0.6995,0.0857,0.0964,0.225,0.674,0.752,167.437,0.076,3.347,2.038,0.43,89425.,21000
625,81.7,0.82,0.6847,0.0722,0.0866,0.202,0.605,0.634,150.378,0.068,2.819,1.912,0.43,89823.,21000
626,85.1,0.86,0.6535,0.0584,0.0765,0.178,0.534,0.513,132.759,0.060,2.280,1.752,0.43,90236.,21000
627,88.5,0.89,0.5953,0.0442,0.0661,0.154,0.462,0.388,114.720,0.052,1.726,1.534,0.43,90664.,21000
628,91.9,0.92,0.4929,0.0297,0.0557,0.130,0.389,0.261,96.712,0.044,1.160,1.223,0.43,91107.,21000
629,95.3,0.96,0.3134,0.0148,0.0454,0.106,0.317,0.130,78.739,0.036,0.579,0.750,0.44,91564.,21000
630,98.7,0.99,-0.0011,0.0000,0.0353,0.082,0.247,0.000,61.311,0.028,-0.002,-0.003,0.44,92035.,21000
631,0.0,0.00,0.0000,0.3016,0.1818,0.487,1.394,2.906,362.956,0.158,12.925,3.631,0.44,88853.,22000
632,3.6,0.03,0.0554,0.2980,0.1842,0.493,1.412,2.872,367.637,0.160,12.774,3.543,0.44,88863.,22000
633,7.1,0.07,0.1082,0.2938,0.1860,0.498,1.427,2.831,371.316,0.161,12.592,3.458,0.44,88891.,22000
634,10.7,0.10,0.1584,0.2888,0.1873,0.501,1.436,2.783,373.884,0.162,12.377,3.376,0.44,88938.,22000
635,14.3,0.14,0.2063,0.2830,0.1880,0.503,1.441,2.727,375.158,0.163,12.128,3.296,0.44,89003.,22000
636,17.8,0.17,0.2519,0.2763,0.1879,0.503,1.441,2.662,375.018,0.163,11.842,3.220,0.44,89088.,22000
637,21.4,0.21,0.2954,0.2687,0.1870,0.501,1.434,2.590,373.225,0.162,11.519,3.147,0.44,89191.,22000
638,25.0,0.24,0.3370,0.2604,0.1853,0.496,1.421,2.510,369.863,0.161,11.163,3.078,0.44,89312.,22000
639,28.5,0.27,0.3785,0.2519,0.1824,0.488,1.399,2.427,364.034,0.158,10.797,3.024,0.44,89452.,22000
640,32.1,0.31,0.4164,0.2429,0.1798,0.481,1.379,2.341,358.988,0.156,10.413,2.958,0.44,89611.,22000
641,35.7,0.34,0.4524,0.2337,0.1769,0.474,1.357,2.252,353.133,0.153,10.016,2.892,0.44,89787.,22000
642,39.2,0.38,0.4864,0.2242,0.1737,0.465,1.332,2.161,346.649,0.150,9.610,2.827,0.44,89982.,22000
643,42.8,0.41,0.5185,0.2144,0.1700,0.455,1.304,2.066,339.301,0.147,9.191,2.762,0.44,90195.,22000
644,46.4,0.45,0.5485,0.2043,0.1659,0.444,1.272,1.969,331.070,0.144,8.757,2.697,0.44,90426.,22000
645,50.0,0.48,0.5764,0.1939,0.1613,0.432,1.237,1.868,321.968,0.140,8.309,2.632,0.44,90675.,22000
646,53.5,0.51,0.6019,0.1831,0.1563,0.418,1.199,1.764,312.016,0.135,7.848,2.565,0.44,90941.,22000
647,57.1,0.55,0.6250,0.1720,0.1508,0.404,1.157,1.658,301.097,0.131,7.373,2.497,0.44,91225.,22000
648,60.7,0.58,0.6458,0.1606,0.1448,0.388,1.111,1.548,289.068,0.125,6.885,2.429,0.44,91527.,22000
649,64.2,0.62,0.6642,0.1489,0.1382,0.370,1.060,1.435,275.849,0.120,6.381,2.359,0.44,91845.,22000
